MGI.ID	MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	RAT.ENTREZ.ID	RAT.GENE.NAME	psd	pres	syn
MGI:103258	21744	Adad1	132612	ADAD1	294979	Adad1	0	0	1
MGI:1919129	433256	Acsl5	51703	ACSL5	94340	Acsl5	0	0	1
MGI:106388	216169	Abhd17a	81926	ABHD17A	299617	Abhd17a	0	1	1
MGI:1914278	67028	2610002M0Rik	101060146	CHMP1B2P	NA	NA	0	0	1
MGI:1914302	67052	Ndc80	10403	NDC80	301701	Ndc80	0	0	1
MGI:1929608	56321	Aatf	26574	AATF	114512	Aatf	0	0	1
MGI:1929470	54721	Tyk2	7297	TYK2	100361294	Tyk2	0	0	1
MGI:1913761	66511	Chtop	26097	CHTOP	361990	Chtop	0	0	1
MGI:109489	20630	Snrpc	6631	SNRPC	685273	LOC685273	0	0	1
MGI:1916344	69094	Tmem160	54958	TMEM160	292654	Tmem160	0	0	1
MGI:3643902	432486	Gnptab	79158	GNPTAB	362865	Gnptab	0	0	1
MGI:1922033	217335	Fbf1	85302	FBF1	287836	Fbf1	0	0	1
MGI:2443480	269254	Setx	23064	SETX	362096	Setx	0	0	1
MGI:101939	15360	Hmgcs2	3158	HMGCS2	24450	Hmgcs2	0	0	1
MGI:1346031	110796	Tshz1	10194	TSHZ1	307217	Tshz1	0	0	1
MGI:2443012	319939	Tns3	64759	TNS3	360980	Tns3	0	0	1
MGI:1915305	68055	Dmac2l	27109	DMAC2L	362749	Dmac2l	0	0	1
MGI:3042141	224619	Traf7	84231	TRAF7	360491	Traf7	0	0	1
MGI:1333864	68463	Mrpl14	64928	MRPL14	301250	Mrpl14	0	0	1
MGI:1923578	109077	Ints5	80789	INTS5	309200	Ints5	0	0	1
MGI:1913560	66310	Dpy30	84661	DPY30	286897	Dpy30	0	0	1
MGI:1918397	71147	Oxsm	54995	OXSM	289934	Oxsm	0	0	1
MGI:2384863	213773	Tbl3	10607	TBL3	287120	Tbl3	0	0	1
MGI:1926014	71999	Fbxo22	26263	FBXO22	300724	Fbxo22	0	0	1
MGI:101816	17685	Msh2	4436	MSH2	81709	Msh2	0	0	1
MGI:1333794	216767	Mrpl22	29093	MRPL22	287302	Mrpl22	0	0	1
MGI:1923844	76594	Dnajc18	202052	DNAJC18	291677	Dnajc18	0	0	1
MGI:133387	16834	Cog1	9382	COG1	303652	Cog1	0	0	1
MGI:1925583	54614	Prpf40b	25766	PRPF40B	363000	Prpf40b	0	0	1
MGI:107928	19378	Aldh1a2	8854	ALDH1A2	116676	Aldh1a2	0	0	1
MGI:1916952	69702	Ndufaf1	51103	NDUFAF1	296086	Ndufaf1	0	0	1
MGI:1915749	68499	Mrpl53	116540	MRPL53	362388	Mrpl53	0	0	1
MGI:1349387	26942	Spag1	6674	SPAG1	315033	Spag1	0	0	1
MGI:108396	21915	Dtymk	1841	DTYMK	301622	Dtymk	0	0	1
MGI:2140675	212632	Iffo2	126917	IFFO2	641315	Iffo2	0	0	1
MGI:97531	18596	Pdgfrb	5159	PDGFRB	24629	Pdgfrb	0	0	1
MGI:2442752	319801	Tigar	57103	TIGAR	297610	RGD1308005	0	0	1
MGI:1918968	71718	Telo2	9894	TELO2	302986	Telo2	0	0	1
MGI:1923596	109093	Rars2	57038	RARS2	297969	Rars2	0	0	1
MGI:88448	12816	Col12a1	1303	COL12A1	25683	Col12a1	0	0	1
MGI:2444453	234094	Arhgef10	9639	ARHGEF10	306618	Arhgef10	0	0	1
MGI:97748	19025	Ctsa	5476	CTSA	296370	Ctsa	0	0	1
MGI:1098658	20842	Stag1	10274	STAG1	315958	Stag1	0	0	1
MGI:1915861	68611	Mrpl28	10573	MRPL28	497876	Mrpl28	0	0	1
MGI:1924001	109151	Chd9	80205	CHD9	307726	Chd9	0	0	1
MGI:1926209	110052	Dek	7913	DEK	306817	Dek	0	0	1
MGI:1890496	68626	Elac2	60528	ELAC2	282826	Elac2	0	0	1
MGI:1913657	66407	Mrps15	64960	MRPS15	298517	Mrps15	0	0	1
MGI:1918127	100504195	Micalcl	84953	MICALCL	293180	Micalcl	0	0	1
MGI:1099460	19652	Rbm3	5935	RBM3	114488	Rbm3	0	0	1
MGI:1928142	64660	Mrps24	64951	MRPS24	498406	Mrps24	0	0	1
MGI:1914947	102060	Gadd45gip1	90480	GADD45GIP1	288916	Gadd45gip1	0	0	1
MGI:1338046	14548	Mrps33	51650	MRPS33	296995	Mrps33	0	0	1
MGI:1914491	67241	Smc6	79677	SMC6	313961	Smc6	0	0	1
MGI:1933367	83672	Sytl3	94120	SYTL3	499017	Sytl3	0	0	1
MGI:2685808	381201	Ap5b1	91056	AP5B1	361709	Ap5b1	0	0	1
MGI:1933196	81000	Rad54l2	23132	RAD54L2	363135	Rad54l2	0	0	1
MGI:2449112	224697	Adamts10	81794	ADAMTS10	314655	Adamts10	0	0	1
MGI:1919240	71990	Ddx54	79039	DDX54	360815	Ddx54	0	0	1
MGI:103582	22592	Ercc5	2073	ERCC5	301382	Ercc5	0	0	1
MGI:1921363	74190	Exoc3l4	91828	EXOC3L4	299338	Exoc3l4	0	0	1
MGI:2443498	320159	Togaram2	165186	TOGARAM2	313892	Togaram2	0	0	1
MGI:105977	14380	G6pd2	NA	NA	NA	NA	0	0	1
MGI:2179403	241391	Galnt5	11227	GALNT5	83627	Galnt5	0	0	1
MGI:1917129	229593	Golph3l	55204	GOLPH3L	310669	Golph3l	0	0	1
MGI:1925499	78249	Adgrf4	221393	ADGRF4	501106	Adgrf4	0	0	1
MGI:95801	14772	Grk4	2868	GRK4	59077	Grk4	0	1	1
MGI:1921490	76758	Gsdma2	284110	GSDMA	360619	Gsdma	0	0	1
MGI:2152895	117599	Helb	92797	HELB	500837	Helb	0	0	1
MGI:2181664	170833	Hook2	29911	HOOK2	304669	Hook2	0	0	1
MGI:1913485	66235	Eif1ax	1964	EIF1AX	317163	Eif1a	0	0	1
MGI:2147376	225289	AW554918	57536	KIAA1328	498831	RGD1562608	0	0	1
MGI:2443388	338523	Kdm7a	80853	KDM7A	684297	Kdm7a	0	0	1
MGI:2447024	286942	Kif19a	124602	KIF19	303659	Kif19	0	0	1
MGI:1859268	53622	Krt85	3891	KRT85	407762	Krt85	0	0	1
MGI:87997	11687	Alox15	246	ALOX15	81639	Alox15	0	0	1
MGI:2387183	217366	Lrrc45	201255	LRRC45	688318	Lrrc45	0	0	1
MGI:894676	17776	Mast2	23139	MAST2	313819	Mast2	0	0	1
MGI:97570	18671	Abcb1a	5243	ABCB1	170913	Abcb1a	0	0	1
MGI:1346347	23939	Mapk7	5598	MAPK7	114509	Mapk7	0	0	1
MGI:1338023	17540	Mrvi1	10335	MRVI1	308899	Mrvi1	0	0	1
MGI:1915301	68051	Nutf2	10204	NUTF2	291981	Nutf2	0	0	1
MGI:102500	17717	mt-Nd2	4536	MT-ND2	26194	ND2	0	0	1
MGI:2144474	104570	Ppp4r3b	57223	PPP4R3B	360993	Ppp4r3b	0	0	1
MGI:2685493	271844	Pla2g4f	255189	PLA2G4F	691907	Pla2g4f	0	0	1
MGI:2684947	226356	Cfap221	200373	CFAP221	313149	Cfap221	0	0	1
MGI:2385054	224824	Pex6	5190	PEX6	117265	Pex6	0	0	1
MGI:2444341	320595	Phf8	23133	PHF8	317425	Phf8	0	0	1
MGI:1932404	83946	Phip	55023	PHIP	315843	Phip	0	0	1
MGI:2443588	320207	Pik3r5	23533	PIK3R5	497931	Pik3r5	0	0	1
MGI:1890497	84094	Plvap	83483	PLVAP	56765	Plvap	0	0	1
MGI:97902	19713	Ret	5979	RET	24716	Ret	0	0	1
MGI:1914931	67681	Mrpl18	29074	MRPL18	292244	Mrpl18	0	0	1
MGI:1913297	66047	Mrpl54	116541	MRPL54	299628	Mrpl54	0	0	1
MGI:2153111	121022	Mrps6	64968	MRPS6	100360017	Mrps6	0	0	1
MGI:1913542	66292	Mrps21	54460	MRPS21	689432	Mrps21	0	0	1
MGI:106203	20482	Skil	6498	SKIL	114208	Skil	0	0	1
MGI:98367	20678	Sox5	6660	SOX5	140587	Sox5	0	0	1
MGI:1098583	20843	Stag2	10735	STAG2	313304	Stag2	0	0	1
MGI:109577	21340	Taf1b	9014	TAF1B	690450	Taf1b	0	0	1
MGI:2684931	210544	Tbc1d31	93594	TBC1D31	299949	Tbc1d31	0	0	1
MGI:1922139	76916	Timmdc1	51300	TIMMDC1	303922	Timmdc1	0	0	1
MGI:2441683	228012	Tlk1	9874	TLK1	311118	Tlk1	0	0	1
MGI:1918187	229644	Trim45	80263	TRIM45	295323	Trim45	0	0	1
MGI:2445092	195434	Utp14b	9724	UTP14C	102551819	LOC102551819	0	0	1
MGI:2137670	56449	Ybx3	8531	YBX3	83807	Ybx3	0	0	1
MGI:2446208	230590	Zyg11a	440590	ZYG11A	313482	Zyg11a	0	0	1
MGI:1352456	18227	Nr4a2	4929	NR4A2	54278	Nr4a2	0	0	1
MGI:3036243	268973	Nlrc4	58484	NLRC4	298784	Nlrc4	0	0	1
MGI:1914147	66897	Naa16	79612	NAA16	686240	Naa16	0	0	1
MGI:1919025	71775	1300017J02Rik	NA	NA	NA	NA	0	0	1
MGI:2153525	140474	Muc4	4585	MUC4	303887	Muc4	0	0	1
MGI:1926024	78774	Cfap61	26074	CFAP61	311496	Cfap61	0	0	1
MGI:1916218	68968	Cdan1	146059	CDAN1	311348	Cdan1	0	0	1
MGI:2685881	381580	Ccdc27	148870	CCDC27	679584	Ccdc27	0	0	1
MGI:3045292	243510	Ccdc142	84865	CCDC142	297380	Ccdc142	0	0	1
MGI:1918226	70976	Ccdc105	126402	CCDC105	500800	Ccdc105	0	0	1
MGI:1353589	30951	Cbx8	57332	CBX8	303731	Cbx8	0	0	1
MGI:2384034	211064	Alkbh1	8846	ALKBH1	362766	Alkbh1	0	0	1
MGI:109328	224630	Bnip1	662	BNIP1	140932	Bnip1	0	1	1
MGI:88431	12785	Cnbp	7555	CNBP	64530	Cnbp	0	0	1
MGI:107549	21371	Tbca	6902	TBCA	366995	Tbca	0	0	1
MGI:1913616	66366	Ergic3	51614	ERGIC3	296306	Ergic3	0	0	1
MGI:106916	110265	Msra	4482	MSRA	29447	Msra	0	0	1
MGI:1351602	27369	Dguok	1716	DGUOK	297389	Dguok	0	0	1
MGI:1913405	66155	Ufc1	51506	UFC1	445268	Ufc1	0	0	1
MGI:1928139	64657	Mrps10	55173	MRPS10	363187	Mrps10	0	0	1
MGI:2444615	218544	Sgtb	54557	SGTB	294708	Sgtb	0	0	1
MGI:107893	28040	D6Wsu163e	57102	C12orf4	297607	RGD1311164	0	0	1
MGI:1919191	71941	Cars2	79587	CARS2	361184	Cars2	0	0	1
MGI:1920944	73694	Ndufaf7	55471	NDUFAF7	298748	Ndufaf7	0	0	1
MGI:2444391	229517	Slc25a44	9673	SLC25A44	365841	Slc25a44	0	0	1
MGI:2146423	381045	Ccdc58	131076	CCDC58	288065	Ccdc58	0	0	1
MGI:2687406	399548	Scn4b	6330	SCN4B	315611	Scn4b	0	0	1
MGI:1330284	20503	Slc16a7	9194	SLC16A7	29735	Slc16a7	0	0	1
MGI:1920094	72844	Kctd17	79734	KCTD17	300317	Kctd17	0	0	1
MGI:1923159	75909	Vmp1	81671	VMP1	192129	Vmp1	0	0	1
MGI:1915815	68565	Mrps18a	55168	MRPS18A	301249	Mrps18a	0	0	1
MGI:1921462	105000	Dnal1	83544	DNAL1	685664	Dnal1	0	0	1
MGI:1915115	67865	Rgs10	6001	RGS10	54290	Rgs10	0	0	1
MGI:1349457	26943	Serinc3	10955	SERINC3	296350	Serinc3	0	0	1
MGI:1913628	433771	Micos10	440574	MICOS10	362641	Micos10	0	0	1
MGI:109182	224530	Acat3	39	ACAT2	308100	Acat2	0	0	1
MGI:2142075	244141	Nars2	79731	NARS2	293128	Nars2	0	0	1
MGI:1916308	230751	Oscp1	127700	OSCP1	362595	Oscp1	0	0	1
MGI:88075	11881	Arsb	411	ARSB	25227	Arsb	0	0	1
MGI:1922706	75456	Prps1l1	221823	PRPS1L1	298954	Prps1l1	0	0	1
MGI:2384571	235415	Cplx3	594855	CPLX3	501005	Cplx3	0	0	1
MGI:1913528	66278	Smim20	389203	SMIM20	501923	Smim20	0	0	1
MGI:3647581	434008	Tmem178b	100507421	TMEM178B	679651	Tmem178b	0	0	1
MGI:1915111	67861	Akr1b10	57016	AKR1B10	286921	Akr1b8	0	0	1
MGI:5621366	102635781	Gm38481	NA	NA	NA	NA	0	0	1
MGI:3643647	11615	Gm4737	NA	NA	NA	NA	0	0	1
MGI:3645115	666377	Gm8069	NA	NA	NA	NA	0	0	1
MGI:5141963	105940408	Gm20498	NA	NA	NA	NA	0	0	1
MGI:3779453	328099	Prps1l3	NA	NA	NA	NA	0	0	1
MGI:109382	12457	Noct	25819	NOCT	310395	Noct	0	0	1
MGI:3646334	546133	Gm5917	NA	NA	NA	NA	0	0	1
MGI:3704345	100043813	Rps27rt	NA	NA	NA	NA	0	0	1
MGI:105080	22134	Tgoln1	NA	NA	192152	Tgoln2	0	0	1
MGI:3845555	504193	Npcd	NA	NA	NA	NA	0	0	1
MGI:106030	14918	Gucy2d	3000	GUCY2D	79222	Gucy2e	0	0	1
MGI:1922994	75744	Svip	258010	SVIP	499157	Svip	0	0	1
MGI:104606	19376	Rab34	83871	RAB34	360571	Rab34	0	1	1
MGI:97874	19645	Rb1	5925	RB1	24708	Rb1	0	0	1
MGI:1920455	73205	C9orf72	203228	C9orf72	313155	RGD1359108	0	0	1
MGI:1330823	20523	Slc25a14	9016	SLC25A14	85263	Slc25a14	0	0	1
MGI:1915213	67963	Npc2	10577	NPC2	286898	Npc2	0	0	1
MGI:1321386	215446	Entpd3	956	ENTPD3	316077	Entpd3	0	0	1
MGI:1342274	18408	Slc25a15	10166	SLC25A15	306574	Slc25a15	0	0	1
MGI:1917118	56031	Ppie	10450	PPIE	298508	Ppie	0	0	1
MGI:104971	76650	Srxn1	140809	SRXN1	296271	Srxn1	0	0	1
MGI:2447165	67213	Cmtm6	54918	CMTM6	316035	Cmtm6	0	0	1
MGI:102497	17720	mt-Nd4l	4539	MT-ND4L	26200	ND4L	0	0	1
MGI:1333806	12856	Cox17	10063	COX17	89786	Cox17	0	0	1
MGI:1196396	13478	Dpagt1	1798	DPAGT1	300668	Dpagt1	0	0	1
MGI:1917285	100972	Rab28	9364	RAB28	117049	Rab28	0	0	1
MGI:1930788	56795	Arl10	285598	ARL10	306767	Arl10	0	0	1
MGI:1202392	14731	Gpaa1	8733	GPAA1	300046	Gpaa1	0	0	1
MGI:1914533	67283	Slc25a19	60386	SLC25A19	303676	Slc25a19	0	0	1
MGI:2181053	246738	Dnajc28	54943	DNAJC28	360699	Dnajc28	0	0	1
MGI:1353635	30937	Lmcd1	29995	LMCD1	494021	Lmcd1	0	0	1
MGI:1921479	74229	Paqr8	85315	PAQR8	316275	Paqr8	0	0	1
MGI:102959	22209	Ube2a	7319	UBE2A	298317	Ube2a	0	0	1
MGI:1916706	69456	Commd10	51397	COMMD10	361323	Commd10	0	0	1
MGI:1923811	76561	Snx7	51375	SNX7	310815	Snx7	0	0	1
MGI:2143558	103172	Chchd10	400916	CHCHD10	361824	Chchd10	0	0	1
MGI:1097152	19277	Ptpro	5800	PTPRO	50677	Ptpro	0	0	1
MGI:1921330	74080	Nmnat3	349565	NMNAR3	363118	Nmnat3	0	0	1
MGI:98917	22276	Uros	7390	UROS	309070	Uros	0	0	1
MGI:98325	20597	Smpd1	6609	SMPD1	308909	Smpd1	0	0	1
MGI:2137227	94065	Mrpl34	64981	MRPL34	290632	Mrpl34	0	0	1
MGI:1202875	218490	Btf3	689	BTF3	294680	Btf3	0	0	1
MGI:1923455	76205	Stard3nl	83930	STARD3NL	291182	Stard3nl	0	0	1
MGI:104683	14272	Fnta	2339	FNTA	25318	Fnta	0	0	1
MGI:1345138	24064	Spry2	10253	SPRY2	306141	Spry2	0	1	1
MGI:1928947	56214	Scamp4	113178	SCAMP4	65170	Scamp4	0	1	1
MGI:1860093	56018	Stard10	10809	STARD10	293150	Stard10	0	0	1
MGI:1913476	66226	Trappc2	6399	TRAPPC2	501550	Trappc2	0	1	1
MGI:106595	17826	Fam89b	23625	FAM89B	309170	Fam89b	0	0	1
MGI:1916022	100340	Smpdl3b	27293	SMPDL3B	362619	Smpdl3b	0	0	1
MGI:1913498	66248	Alg5	29880	ALG5	295051	Alg5	0	1	1
MGI:109626	66826	Taz	6901	TAZ	363521	Taz	0	0	1
MGI:1332659	12177	Bnip3l	665	BNIP3L	140923	Bnip3l	0	0	1
MGI:1917544	70294	Rnf126	55658	RNF126	314613	Rnf126	0	0	1
MGI:1913507	66257	Nicn1	84276	NICN1	619581	Nicn1	0	0	1
MGI:106562	52840	Dbndd2	55861	DBNDD2	499941	Dbndd2	0	0	1
MGI:88077	11883	Arsa	410	ARSA	315222	Arsa	0	0	1
MGI:1914090	66840	Wdr45b	56270	WDR45B	360682	Wdr45b	0	0	1
MGI:1916418	69168	Bola1	51027	BOLA1	365875	Bola1	0	0	1
MGI:104565	12576	Cdkn1b	1027	CDKN1B	83571	Cdkn1b	0	0	1
MGI:2140983	330050	Fam185a	222234	FAM185A	499979	Fam185a	0	0	1
MGI:1919812	72562	Pcbd2	84105	PCBD2	685729	Pcbd2	0	0	1
MGI:1913640	66390	Prelid3b	51012	PRELID3B	494346	Prelid3b	0	0	1
MGI:1919367	72117	Naa50	80218	NAA50	288108	Naa50	0	0	1
MGI:1914303	67053	Rpp14	11102	RPP14	361020	Rpp14	0	0	1
MGI:1913610	100503572	Bbip1	92482	BBIP1	100910342	Bbip1	0	0	1
MGI:1914312	67062	Slc25a53	401612	SLC25A53	679135	Slc25a53	0	0	1
MGI:1920353	73103	3110009E18Rik	130355	C2orf76	288978	LOC288978	0	0	1
MGI:2444637	237353	Sh3rf3	344558	SH3RF3	294557	Sh3rf3	0	0	1
MGI:1924983	77733	Rnf170	81790	RNF170	364654	Rnf170	0	0	1
MGI:3644580	209550	Rad51ap2	729475	RAD51AP2	100360197	Rad51ap2	0	0	1
MGI:2447533	317652	Klk15	55554	KLK15	292873	Klk15	0	0	1
MGI:1913417	66167	Tma7	51372	TMA7	679747	Tma7	0	0	1
MGI:1922208	380654	Cfap54	144535	CFAP54	314740	RGD1565866	0	0	1
MGI:104632	22214	Ube2h	7328	UBE2H	296956	Ube2h	0	0	1
MGI:2135611	93757	Immp2l	83943	IMMP2L	100359529	Immp2l	0	0	1
MGI:1923776	384281	Gatc	283459	GATC	360821	Gatc	0	0	1
MGI:1933161	81003	Trim23	373	TRIM23	81002	Trim23	0	0	1
MGI:1914325	67075	Magt1	84061	MAGT1	116967	Magt1	0	0	1
MGI:1354734	50780	Rgs3	5998	RGS3	54293	Rgs3	0	0	1
MGI:107487	19301	Pxmp2	5827	PXMP2	29533	Pxmp2	0	0	1
MGI:2686926	233552	Gdpd5	81544	GDPD5	499211	Gdpd5	0	1	1
MGI:1923119	75869	Arl5b	221079	ARL5B	364788	Arl5b	0	0	1
MGI:107444	13640	Efna5	1946	EFNA5	116683	Efna5	0	0	1
MGI:1913541	66291	Smim8	57150	SMIM8	297971	Smim8	0	0	1
MGI:1930265	79196	Osbpl5	114879	OSBPL5	361686	Osbpl5	0	0	1
MGI:2384572	233913	BC017158	64755	C16orf58	361654	RGD1310127	0	1	1
MGI:107207	12850	Coq7	10229	COQ7	25249	Coq7	0	0	1
MGI:1913283	56629	Dnase2b	58511	DNASE2B	59296	Dnase2b	0	0	1
MGI:1931144	57342	Parva	55742	PARVA	57341	Parva	0	0	1
MGI:1924672	77422	C330018D20Rik	401207	C5orf63	100174910	LOC100174910	0	0	1
MGI:103224	14148	Fdx1	2230	FDX1	29189	Fdx1	0	0	1
MGI:1927126	63993	Slc5a7	60482	SLC5A7	85426	Slc5a7	0	1	1
MGI:1920717	73467	1700066M21Rik	205327	C2orf69	316406	RGD1306941	0	0	1
MGI:1919391	72141	Adpgk	83440	ADPGK	315722	Adpgk	0	0	1
MGI:2447348	237928	Phospho1	162466	PHOSPHO1	287644	Phospho1	0	0	1
MGI:1916749	69499	Tsr2	90121	TSR2	317418	Tsr2	0	0	1
MGI:1919133	71883	Coq2	27235	COQ2	498332	Coq2	0	0	1
MGI:2384309	245841	Polr2h	5437	POLR2H	498109	Polr2h	0	0	1
MGI:1913809	66559	Metap1d	254042	METAP1D	311748	Metap1d	0	0	1
MGI:99842	15557	Htr1f	3355	HTR1F	60448	Htr1f	0	0	1
MGI:1931224	56471	Stmn4	81551	STMN4	79423	Stmn4	0	0	1
MGI:1933546	83770	Tas1r2	80834	TAS1R2	100270683	Tas1r2	0	0	1
MGI:1915069	67819	Derl1	79139	DERL1	362912	Derl1	0	0	1
MGI:191342	66170	Chchd5	84269	CHCHD5	296147	Chchd5	0	0	1
MGI:1913491	66241	Tmem9	252839	TMEM9	289046	Tmem9	0	0	1
MGI:2159616	171225	Vmn1r226	NA	NA	NA	NA	0	0	1
MGI:1921496	74246	Gale	2582	GALE	114860	Gale	0	0	1
MGI:109164	14707	Gng5	2787	GNG5	79218	Gng5	0	0	1
MGI:109334	384783	Irs2	8660	IRS2	29376	Irs2	0	0	1
MGI:2443003	234069	Pcid2	55795	PCID2	361182	Pcid2	0	0	1
MGI:5011982	100503609	Lnp1	348801	LNP1	100359918	Lnp1	0	0	1
MGI:109298	17164	Mapkapk2	9261	MAPKAPK2	289014	Mapkapk2	0	0	1
MGI:96897	17105	Lyz2	4069	LYZ	25211	Lyz2	0	0	1
MGI:2142951	353190	Edc3	80153	EDC3	315708	Edc3	0	0	1
MGI:97535	18610	Pdyn	5173	PDYN	29190	Pdyn	0	0	1
MGI:3044963	243274	Tmem132d	121256	TMEM132D	288750	Tmem132d	0	0	1
MGI:1924223	231670	Fbxo21	23014	FBXO21	360818	Fbxo21	0	0	1
MGI:2442058	233280	Nipa1	123606	NIPA1	308668	Nipa1	0	0	1
MGI:1920618	73368	Col20a1	57642	COL20A1	311716	Col20a1	0	0	1
MGI:2138614	227210	Ccnyl1	151195	CCNYL1	316452	Ccnyl1	0	1	1
MGI:1330828	12570	Cdk5r2	8941	CDK5R2	501164	Cdk5r2	0	0	1
MGI:2685903	381694	B3glct	145173	B3GLCT	689765	B3glct	0	0	1
MGI:2443695	320265	Tafa1	407738	TAFA1	500266	Tafa1	0	0	1
MGI:1333883	16798	Lats1	9113	LATS1	308265	Lats1	0	0	1
MGI:2443872	229011	Samd10	140700	SAMD10	499957	Samd10	0	0	1
MGI:1354699	50755	Fbh1	84893	FBH1	291293	Fbh1	0	0	1
MGI:1923523	76273	Ndfip2	54602	NDFIP2	361089	Ndfip2	0	0	1
MGI:1914872	67622	Mxra7	439921	MXRA7	690599	Mxra7	0	0	1
MGI:3042287	244682	Cntn5	53942	CNTN5	114589	Cntn5	0	0	1
MGI:3648212	546648	Klhdc7b	113730	KLHDC7B	300150	Klhdc7b	0	0	1
MGI:1919024	71774	Shroom1	134549	SHROOM1	287285	Shroom1	0	0	1
MGI:1889209	54120	Gipc2	54810	GIPC2	365960	Gipc2	0	0	1
MGI:1921426	74176	Tgm5	9333	TGM5	691932	Tgm7l1	0	0	1
MGI:3646583	108168218	Gm5218	NA	NA	NA	NA	0	0	1
MGI:1355324	50915	Grb14	2888	GRB14	58844	Grb14	0	0	1
MGI:1354388	50525	Spag6l	NA	NA	291340	Spag6l	0	0	1
MGI:1933177	83490	Pik3ap1	118788	PIK3AP1	294048	Pik3ap1	0	0	1
MGI:1340062	20393	Sgk1	6446	SGK1	29517	Sgk1	0	0	1
MGI:2685363	244882	Tnfaip8l3	388121	TNFAIP8L3	315673	Tnfaip8l3	0	0	1
MGI:2442557	228564	Frmd5	84978	FRMD5	311362	Frmd5	0	0	1
MGI:1924165	76915	Mnd1	84057	MND1	295160	Mnd1	0	0	1
MGI:1919900	72650	2810006K23Rik	91574	C12orf65	498179	RGD1563482	0	0	1
MGI:2139777	99696	Ankrd50	57182	ANKRD50	294988	Ankrd50	0	0	1
MGI:1918629	108832	Tmem74b	55321	TMEM74B	499917	Tmem74b	0	1	1
MGI:2444752	327900	Ubtd2	92181	UBTD2	287178	Ubtd2	0	0	1
MGI:2143691	268354	Tafa2	338811	TAFA2	680647	Tafa2	0	0	1
MGI:2445208	320995	Rfx6	222546	RFX6	294395	Rfx6	0	0	1
MGI:3781475	636104	Cfap47	286464	CFAP47	501568	RGD1560207	0	0	1
MGI:109419	14084	Faf1	11124	FAF1	140657	Faf1	0	0	1
MGI:1196620	15451	Hpn	3249	HPN	29135	Hpn	0	0	1
MGI:3639762	100101919	Dnah7c	56171	DNAH7	252893	Dnah7	0	0	1
MGI:107492	18231	Nxph1	30010	NXPH1	25501	Nxph1	0	0	1
MGI:2183102	192166	Sardh	1757	SARDH	114123	Sardh	0	0	1
MGI:1917611	70361	Lman1	3998	LMAN1	116666	Lman1	0	0	1
MGI:1270850	20538	Slc6a2	6530	SLC6A2	83511	Slc6a2	0	0	1
MGI:104898	74182	Gpcpd1	56261	GPCPD1	362219	Gpcpd1	0	0	1
MGI:3606480	231290	Slc10a4	201780	SLC10A4	305309	Slc10a4	0	1	1
MGI:1921083	73833	Fam98c	147965	FAM98C	292764	Fam98c	0	0	1
MGI:1914273	67023	Use1	55850	USE1	290627	Use1	0	0	1
MGI:88392	12647	Chat	1103	CHAT	290567	Chat	0	0	1
MGI:2153041	118446	Gjc3	349149	GJC3	288529	Gjc3	0	0	1
MGI:1330819	18414	Osmr	9180	OSMR	310132	Osmr	0	0	1
MGI:1924386	208518	Cep78	84131	CEP78	60347	Cep78	0	0	1
MGI:1336882	22320	Vamp8	8673	VAMP8	83730	Vamp8	0	0	1
MGI:1915144	67894	Fam45a	404636	DENND10	308009	Fam45a	0	0	1
MGI:1913309	66059	Krtcap2	200185	KRTCAP2	295243	Krtcap2	0	0	1
MGI:2181411	246787	Slc5a2	6524	SLC5A2	64522	Slc5a2	0	0	1
MGI:3664583	241175	Cntnap5b	NA	NA	301650	Cntnap5b	0	0	1
MGI:88139	12048	Bcl2l1	598	BCL2L1	24888	Bcl2l1	0	0	1
MGI:1934704	268749	Rnf31	55072	RNF31	364386	Rnf31	0	0	1
MGI:104579	16161	Il12rb1	3594	IL12RB1	171333	Il12rb1	0	0	1
MGI:1914178	66928	Dmac1	90871	DMAC1	298147	Dmac1	0	0	1
MGI:2137226	75398	Mrpl32	64983	MRPL32	291206	Mrpl32	0	0	1
MGI:2442543	238328	Vash1	22846	VASH1	503052	Vash1	0	0	1
MGI:1924992	213499	Fbxo42	54455	FBXO42	362646	Fbxo42	0	0	1
MGI:2155865	382985	Rrm2b	50484	RRM2B	299976	Rrm2b	0	0	1
MGI:1343154	22428	Dctn6	10671	DCTN6	290798	Dctn6	0	0	1
MGI:1915685	244745	Dpy19l1	23333	DPY19L1	315496	Dpy19l1	0	0	1
MGI:1913374	66124	Josd2	126119	JOSD2	292876	Josd2	0	0	1
MGI:1913346	66096	Lamtor4	389541	LAMTOR4	360776	Lamtor4	0	0	1
MGI:2146198	239570	Ttc38	55020	TTC38	300125	Ttc38	0	0	1
MGI:1353573	30956	Aass	10157	AASS	296925	Aass	0	1	1
MGI:1914086	66836	Tmem223	79064	TMEM223	690285	Tmem223	0	0	1
MGI:3026647	396184	Flrt1	23769	FLRT1	499308	Flrt1	0	0	1
MGI:1913298	66048	Emc6	83460	EMC6	287477	Emc6	0	0	1
MGI:2685407	228715	Smim26	388789	SMIM26	296207	Smim26	0	0	1
MGI:1914831	67581	Tbc1s23	55773	TBC1D23	304019	Tbc1d23	0	0	1
MGI:2442377	76582	Ipo11	51194	IPO11	310056	Ipo11	0	0	1
