"PMID","Year","Author","LastName","name","Iteration","Iteration (#1)"
"27903803","2017","SchillingEva-MariaEMInstitute of Clinical and Molecular Virology, Friedrich-Alexander-Universität Erlangen-Nürnberg, Erlangen, Germany.","Schilling","SCHILLING_2017",19,146
"27909057","2017","HalabiSamerSFrom the Department of Biochemistry, Cambridge University, Cambridge CB2 1GA, United Kingdom.","Halabi","HALABI_2017",20,146
"27910872","2016","KuangPengPDepartment of Internal Medicine, Beijing University School of Medicine, 38 Xueyuan Road, Beijing, 100191, China.Division of Radiation and Cancer Biology, Department of Radiation Oncology, University of Michigan, 4424B MS-1, 1301 Catherine Street, Ann Arbor, MI 48109, USA.","Kuang","KUANG_2016",21,146
"27932573","2016","NazioFrancescaFhttp://orcid.org/0000-0002-3039-4448Department of Pediatric Hematology and Oncology, Istituto di Ricovero e Cura a Carattere Scientifico Bambino Gesù Children's Hospital, 00146 Rome, Italy.Department of Biology, University of Rome Tor Vergata, 00133 Rome, Italy.","Nazio","NAZIO_2016",22,146
"27934868","2017","ZhouChangqianCState Key Laboratory of Medicinal Chemical Biology, Tianjin Key Laboratory of Protein Sciences, College of Life Sciences, Nankai University, Tianjin 300071, China.","Zhou","ZHOU_2017",23,146
"27934968","2016","WuHan-TsangHTResearch Center for Tumor Medical Science, Graduate Institutes of Biomedical Sciences and New Drug Development, China Medical University, Taichung 404, Taiwan.","Wu","WU_2016",24,146
"27940359","2017","KimHyejinHDepartment of Microbiology and Molecular Biology, Chungnam National University, Daejeon, 34134, Republic of Korea.","Kim","KIM_2017",25,146
"27940916","2016","DustrudeErik TETDepartment of Pharmacology, College of Medicine, University of Arizona, Tucson, AZ 85742.","Dustrude","DUSTRUDE_2016",26,146
"27941124","2016","LuoKuntianKResearch Center for Translational Medicine, East Hospital, Tongji University School of Medicine, Shanghai 200120, China.Key Laboratory of Arrhythmias of the Ministry of Education of China, East Hospital, Tongji University School of Medicine, Shanghai 200120, China.Department of Oncology, Mayo Clinic, Rochester, Minnesota 55905, USA.","Luo","LUO_2016",27,146
"27941885","2017","ChoiY MYMKU Center for Integrated Science and Technology, Konkuk University, Seoul, South Korea.Korea Institute of Dermatological Sciences, 2nd Enterprise Research Building, Chungcheongbuk-do, South Korea.","Choi","CHOI_2017",28,146
"27977889","2017","StewartMikaela DMDDepartment of Biochemistry, University of Washington, Seattle, Washington, 98195.","Stewart","STEWART_2017",29,146
"27984180","2017","ZouShenglongSFaculty of Pharmaceutical Sciences, The University of British Columbia, Vancouver, BC, Canada.","Zou","ZOU_2017",30,146
"27990632","2017","KwonSeul-KiSKDepartment of Biomedical Science, CHA University, Gyeonggi-Do, Korea.","Kwon","KWON_2017",31,146
"27991902","2017","HuangXinXDepartment of Molecular Structure and Characterization, Amgen Inc., Cambridge, Massachusetts, USA.","Huang","HUANG_2017",32,146
"27998539","2016","LiuXuXDepartment of Biochemistry, University of Iowa, Iowa City, IA 52242-1109, USA; Roy J. and Lucille A. Carver College of Medicine, University of Iowa, Iowa City, IA 52242-1109, USA.","Liu","LIU_2016",33,146
"28003368","2017","BraganzaAndreaAFrom the Department of Pharmacology and Chemical Biology, University of Pittsburgh, Pittsburgh, Pennsylvania 15261.the Hillman Cancer Center, University of Pittsburgh Cancer Institute.","Braganza","BRAGANZA_2017",34,146
"28031292","2017","OttavianiDanieleDDepartment of Biomedical Sciences, University of Padova, Via U. Bassi 58/b 35131 Padova, Italy.","Ottaviani","OTTAVIANI_2017",35,146
"28054552","2017","ZhangJiaJState Key Laboratory of Cellular Stress Biology, Innovation Center for Cell Signaling Network, School of Life Sciences, Xiamen University, Xiamen, Fujian 361102, China.","Zhang","ZHANG_2017",36,146
"28059666","2017","MaXiXa State Key Lab of Animal Nutrition, Ministry of Agriculture Feed Industry Center , China Agricultural University , Beijing , China.b Center for Autophagy Research, Department of Internal Medicine , University of Texas Southwestern Medical Center , Dallas , TX , USA.c Department of Biochemistry , University of Texas Southwestern Medical Center , Dallas , TX , USA.","Ma","MA_2017",37,146
"28062662","2017","SchmiesingJessicaJDepartment of Biochemistry, Children's Hospital, University Medical Center Hamburg-Eppendorf, Hamburg, Germany.","Schmiesing","SCHMIESING_2017",38,146
"28063214","2017","ZhangYueYDepartment of Central Laboratory, Shanghai Tenth People's Hospital of Tongji University, Shanghai, China.","Zhang","ZHANG_2017",39,146
"28065597","2017","YaoZhongZDonnelly Centre, University of Toronto, Toronto, ON M5S 3E1, Canada.","Yao","YAO_2017",40,146
"28083634","2017","WangPengPAlzheimer Dementia Group, Institute of Neuroscience, Catholic University of Louvain, 1200, Brussels, Belgium.","Wang","WANG_2017",41,146
"28087732","2017","LohmannKatjaKInstitute of Neurogenetics, University of Lübeck, 23538?Lübeck, Germany.","Lohmann","LOHMANN_2017",42,146
"28088760","2017","DasTanuzaTMolecular Recognition Research Center, Korea Institute of Science and Technology, Hwarangno 14-gil 5, Seongbuk-gu, Seoul 02792, Korea.","Das","DAS_2017",43,146
"28094252","2017","XuXiaojieXDepartment of Medical Molecular Biology, Beijing Institute of Biotechnology, Collaborative Innovation Center for Cancer Medicine, Beijing 100850, China.Institute of Cancer Stem Cell, Cancer Center, Dalian Medical University, Liaoning 116023, China.","Xu","XU_2017",44,146
"28102227","2018","MorenoEstefaníaECentro de Investigación Biomédica en Red sobre Enfermedades Neurodegenerativas, Instituto de Salud Carlos III, Madrid, Spain.Department of Biochemistry and Molecular Biology, University of Barcelona, Barcelona, Spain.","Moreno","MORENO_2018",45,146
"28104734","2017","ChenZihengZState Key Laboratory of Membrane Biology, Institute of Zoology, Chinese Academy of Sciences, Beijing, China.University of Chinese Academy of Sciences, Beijing, China.","Chen","CHEN_2017",46,146
"28129444","2017","de BockCharles ECEVIB Center for the Biology of Disease, Leuven, Belgium.Hunter Cancer Research Alliance, University of Newcastle, Callaghan, Australia.","de Bock","DE BOCK_2017",47,146
"28134249","2017","LiuXianpengXDepartment of Pharmacology, Northwestern University, Chicago, Illinois 60611, USA.","Liu","LIU_2017",48,146
"28134932","2017","ParkYoung BongYBDepartment of Life Sciences, Pohang University of Science and Technology, Pohang, South Korea.","Park","PARK_2017",49,146
"28137882","2017","Dominguez-BrauerCarmenCThe Campbell Family Institute for Breast Cancer Research, Ontario Cancer Institute, University Health Network, Toronto, Ontario M5G 2C1, Canada.","Dominguez-Brauer","DOMINGUEZ-BRAUER_2017",0,147
"28143904","2017","MarinTraci LTLDepartment of Biochemistry, University of California, Riverside, Riverside, CA 92521, USA.Division of Biomedical Sciences, University of California, Riverside, Riverside, CA 92521, USA.Department of Cardiopulmonary Sciences, Loma Linda University, Loma Linda, CA 92350, USA.","Marin","MARIN_2017",1,147
"28154079","2017","SibandaBancinyane LBLDepartment of Biochemistry, University of Cambridge, Old Addenbrooke's Site, 80 Tennis Court Road, Cambridge CB2 1GA, UK.","Sibanda","SIBANDA_2017",2,147
"28165030","2017","LiuBingBInstitut de Biotecnologia i de Biomedicina, Departament de Bioquimica i Biologia Molecular, Serra Hunter Fellow, Universitat Autonoma de Barcelona, 08193 Barcelona, Bellaterra, Spain.","Liu","LIU_2017",3,147
"28169289","2017","HeShanSState Key Laboratory of Proteomics, Beijing Proteome Research Center, Beijing Institute of Radiation Medicine, Collaborative Innovation Center for Cancer Medicine, Beijing 100850, China.","He","HE_2017",4,147
"28176834","2017","Goto-ItoSakurakoSStructural Biology Laboratory, Structural Life Science Division, Synchrotron Radiation Research Organization and Institute of Molecular and Cellular Biosciences, The University of Tokyo, Tokyo 113-0032, Japan.CREST, JST, Saitama 332-0012, Japan.","Goto-Ito","GOTO-ITO_2017",5,147
"28179136","2017","BrasenChristofferCBiostructural Research, Department of Drug Design and Pharmacology, University of Copenhagen, Jagtvej 162, 2100 Copenhagen, Denmark.","Brasen","BRASEN_2017",6,147
"28182322","2017","WeirichSaraSInstitute of Biochemistry, Faculty of Chemistry, University of Stuttgart, Germany.","Weirich","WEIRICH_2017",7,147
"28190768","2017","BonfiglioJuan JoséJJMax Planck Institute for Biology of Ageing, Joseph-Stelzmann-Strasse 9b, Cologne 50931, Germany.","Bonfiglio","BONFIGLIO_2017",8,147
"28191891","2017","ReynoldsJohn JJJInstitute of Cancer and Genomic Sciences, College of Medical and Dental Sciences, University of Birmingham, Birmingham, UK.","Reynolds","REYNOLDS_2017",9,147
"28193319","2017","SanderBodoBRudolf Virchow Center for Experimental Biomedicine, University of Würzburg, Würzburg, Germany.","Sander","SANDER_2017",10,147
"28197073","2017","CanuNadiaNDepartment of System Medicine, University of Rome ""Tor Vergata""Rome, Italy; Institute of Cellular Biology and Neurobiology, National Council of Research of RomeRome, Italy.","Canu","CANU_2017",11,147
"28199315","2017","PengMinMImmunology Program, Memorial Sloan Kettering Cancer Center, New York, New York 10065, USA.","Peng","PENG_2017",12,147
"28202711","2017","SteversLoes MLMLaboratory of Chemical Biology, Department of Biomedical Engineering and Institute for Complex Molecular Systems, Eindhoven University of Technology, PO Box 513, 5600 MB Eindhoven, The Netherlands.","Stevers","STEVERS_2017",13,147
"28202764","2017","ZhengXiaojiaoXCAS Key Laboratory of Infection and Immunity, Institute of Biophysics, Chinese Academy of Sciences, Beijing, China.University of Chinese Academy of Sciences, Beijing, China.","Zheng","ZHENG_2017",14,147
"28205554","2017","LiZenggangZDepartment of Pharmacology and Emory Chemical Biology Discovery Center, Emory University, Atlanta, Georgia 30322, USA.","Li","LI_2017",15,147
"28212375","2017","ZhuJiuheJDepartment of Molecular and Integrative Physiology, School of Molecular and Cellular Biology, University of Illinois at Urbana-Champaign, Urbana, IL, United States of America.","Zhu","ZHU_2017",16,147
"28216227","2017","TanRongRXiangya Hospital, Central South University, 87 Xiangya Road, Changsha, Hunan 410008, China; University of Pittsburgh Cancer Institute, University of Pittsburgh School of Medicine, 5117 Centre Avenue, Pittsburgh, PA 15213, USA; Department of Microbiology and Molecular Genetics, University of Pittsburgh School of Medicine, Bridgeside Point II, 450 Technology Drive, Pittsburgh, PA 15219, USA; Shanghai Institute of Immunology, Shanghai JiaoTong University School of Medicine, 280 South Chongqing Road, Shanghai 200025, China.","Tan","TAN_2017",17,147
"28225217","2017","ZhangHailongHCampbell Research Institute, Centre for Addiction and Mental Health, Toronto, ON, Canada.","Zhang","ZHANG_2017",18,147
"28228265","2017","BeniniMonicaMLaboratory of Signal Transduction, Department of Biomedicine and Prevention, University of Rome ""Tor Vergata,"" Via Montpellier 1, 00133 Rome, Italy; Fratagene Therapeutics Srl, Viale dei Campioni 8, 00144 Rome, Italy.","Benini","BENINI_2017",19,147
"28229991","2017","HuJianJDepartment of Dermatology, Peking University People's Hospital, Beijing 100044, China.","Hu","HU_2017",20,147
"28235806","2017","DesrochersGuillaumeGFrom the Departments of Biological Sciences and.","Desrochers","DESROCHERS_2017",21,147
"28238651","2017","QianXuXBrain Tumor Center and Department of Neuro-Oncology, The University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA.","Qian","QIAN_2017",22,147
"28241136","2017","DranéPascalPDepartment of Radiation Oncology, Dana-Farber Cancer Institute, Boston, Massachusetts 02115, USA.","Drané","DRANÉ_2017",23,147
"28244869","2017","SchimmackGiselaGResearch Unit Cellular Signal Integration, Institute of Molecular Toxicology and Pharmacology, Helmholtz Zentrum München - German Research Center for Environmental Health, Neuherberg, Germany.","Schimmack","SCHIMMACK_2017",24,147
"28248093","2017","HarrisPeter SPS0000-0003-0324-0862Graduate Program in Toxicology, Skaggs School of Pharmacy and Pharmaceutical Sciences, University of Colorado Anschutz Medical Campus , Aurora, Colorado 80045, United States.","Harris","HARRIS_2017",25,147
"28264193","2017","TatebeHisashiHGraduate School of Biological Sciences, Nara Institute of Science and Technology, Nara, Japan.","Tatebe","TATEBE_2017",26,147
"28270148","2017","ManciniFrancescaFInstitute of Cell Biology and Neurobiology, National Research Council of Italy (CNR), 00143, Rome, Italy. chicca.mancini@tiscali.it.PostGraduate School of Endocrinology and Metabolic Diseases, Institute of Pathology, Catholic University of Rome, 00168, Rome, Italy. chicca.mancini@tiscali.it.","Mancini","MANCINI_2017",27,147
"28287329","2017","Skytte RasmussenMadsMa Molecular Cancer Research Group, Department of Medical Biology , University of Tromsø -The Arctic University of Norway , Tromsø , Norway.","Skytte Rasmussen","SKYTTE RASMUSSEN_2017",28,147
"28291250","2017","Medina-CarmonaEncarnaciónEDepartment of Physical Chemistry, Faculty of Sciences, University of Granada, Av. Fuentenueva s/n, 18071, Granada, Spain.","Medina-Carmona","MEDINA-CARMONA_2017",29,147
"28291748","2017","SakuraiShunyaSGraduate School of Pharmaceutical Sciences, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-0033, Japan.","Sakurai","SAKURAI_2017",30,147
"28298427","2017","SokolinaKateKDonnelly Centre, University of Toronto, Toronto, ON, Canada.","Sokolina","SOKOLINA_2017",31,147
"28300060","2017","ZhangXianX0000-0001-9674-7886Department of Cancer Biology, Wake Forest School of Medicine, Medical Center Boulevard, Winston-Salem, North Carolina 27157, USA.Department of Molecular and Cellular Oncology, The University of Texas MD Anderson Cancer Center, Houston, Texas 77030, USA.The University of Texas Graduate School of Biomedical Sciences at Houston, Houston, Texas 77030, USA.","Zhang","ZHANG_2017",32,147
"28319114","2017","KlizaKatarzynaKInstitute of Biochemistry II, Goethe University Frankfurt-Medical Faculty, Frankfurt, Germany.","Kliza","KLIZA_2017",33,147
"28319173","2017","NguyenHung HuyHHVIB Center for Structural Biology (CSB), Vlaams Instituut voor Biotechnologie (VIB), Brussels, Belgium.Structural Biology Brussels (SBB), Vrije Universiteit Brussel, Brussels, Belgium.","Nguyen","NGUYEN_2017",34,147
"28322253","2017","PengHongHKey Laboratory of Systems Biology, CAS Center for Excellence in Molecular Cell Science, Innovation Center for Cell Signaling Network, Shanghai 200031, China.Graduate School, University of Chinese Academy of Sciences, 320 Yueyang Road, Shanghai 200031, China.Institute of Biochemistry and Cell Biology, Chinese Academy of Sciences, 320 Yueyang Road, Shanghai 200031, China.","Peng","PENG_2017",35,147
"28327663","2017","KawaguchiKoheiKCell Biology Unit, Institute of Innovative Research, Tokyo Institute of Technology, Yokohama 226-8501, Japan.School of Life Science and Technology, Tokyo Institute of Technology, Yokohama 226-8501, Japan.","Kawaguchi","KAWAGUCHI_2017",36,147
"28330616","2017","YadavLeenaLInstitute of Biotechnology, University of Helsinki, Helsinki 00014, Finland.","Yadav","YADAV_2017",37,147
"28330622","2017","FüttererAgnesADepartment of Immunology and Oncology, Centro Nacional de Biotecnología (CNB-CSIC), Darwin 3, 28049 Madrid, Spain.","Fütterer","FÜTTERER_2017",38,147
"28335037","2017","HakonenJohanna EJEDepartment of Clinical Genetics, Leiden University Medical Center, Leiden, the Netherlands.Laboratory of Genome Analysis, Department of Clinical Genetics.Department of Medical Biochemistry, Academic Medical Center, University of Amsterdam, Meibergdreef 15, 1105AZ, Amsterdam and.","Hakonen","HAKONEN_2017",39,147
"28336670","2017","ToskaEnedaE0000-0002-8974-9792Human Oncology and Pathogenesis Program, Memorial Sloan Kettering Cancer Center, 1275 York Avenue, Box 20, New York, NY 10065, USA.","Toska","TOSKA_2017",40,147
"28338014","2017","LeeYun-Tzai CloudYCInstitute of Biological Chemistry, Academia Sinica, Taipei, 11529, Taiwan.Institute of Biochemical Sciences, National Taiwan University, 10617, Taiwan.","Lee","LEE_2017",41,147
"28348241","2017","KruusveeValdekoVWellcome Trust Centre for Cell Biology, University of Edinburgh, Edinburgh EH9 3BF, United Kingdom.","Kruusvee","KRUUSVEE_2017",42,147
"28351972","2017","WangBo-JengBJInstitute of Cellular and Organismic Biology, Academia Sinica, Taipei 11529, Taiwan.","Wang","WANG_2017",43,147
"28378844","2017","ShinChanyoungCLaboratory for Inflammatory Regulation, RIKEN Center for Integrative Medical Sciences (IMS), RIKEN Research Center for Allergy and Immunology (RCAI), Yokohama, Kanagawa 230-0045, Japan.School of Life Science and Technology, Tokyo Institute of Technology, Yokohama, Kanagawa 226-8501, Japan.","Shin","SHIN_2017",44,147
"28380357","2017","LeeYouJinYDepartment of Neurology, Washington University School of Medicine, St. Louis, MO 63110, USA.","Lee","LEE_2017",45,147
"28396517","2017","PakdamanYasamanYCenter for Medical Genetics and Molecular Medicine, Haukeland University Hospital, Bergen, Norway.Department of Clinical Science, University of Bergen, Bergen, Norway.","Pakdaman","PAKDAMAN_2017",46,147
"28408404","2017","WeiXiaofanXDepartment of Human Anatomy, Histology, and Embryology, Key Laboratory of Carcinogenesis and Translational Research (Ministry of Education) and State Key Laboratory of Natural and Biomimetic Drugs, Peking University Health Science Center, Beijing 100191, China.","Wei","WEI_2017",47,147
"28415827","2017","AndoKojiKDepartment of Medicine, Division of Hematology Oncology, Boston University School of Medicine, Boston, MA, USA.","Ando","ANDO_2017",48,147
"28418900","2017","CarràGiovannaGDepartment of Clinical and Biological Sciences, University of Turin, San Luigi Gonzaga Hospital, Orbassano, Italy.","Carrà","CARRÀ_2017",49,147
"28420882","2017","HiramatsuHiroakiHDivision of Host-Parasite Interaction, Department of Microbiology and Immunology, The Institute of Medical Science, The University of Tokyo, Tokyo, 108-8639, Japan.Division of RNA Therapy, Medical Mycology Research Center, Chiba University, Chiba, 260-8673, Japan.","Hiramatsu","HIRAMATSU_2017",0,148
"28424515","2017","Canul-TecJuan CJCMolecular Mechanisms of Membrane Transport Laboratory, Institut Pasteur, 25-28 rue du Docteur Roux, 75015 Paris, France.UMR 3528, CNRS, Institut Pasteur, 25-28 rue du Docteur Roux, 75015 Paris, France.","Canul-Tec","CANUL-TEC_2017",1,148
"28425671","2017","ByrneRobertRDepartment of Biology and Biochemistry, University of Bath, Claverton Down, Bath, BA2 7AY, UK.","Byrne","BYRNE_2017",2,148
"28425720","2018","MatyskielaMary EME1Celgene Corporation , 10300 Campus Point Drive, Suite 100, San Diego, California 92121, United States.","Matyskiela","MATYSKIELA_2018",3,148
"28431247","2017","TawoRigaRInstitute for Cell Biology, University of Bonn, Ulrich-Haberland Str. 61a, 53121 Bonn, Germany.","Tawo","TAWO_2017",4,148
"28436967","2017","JiangKaiKCell Biology, Department of Biology, Faculty of Science, Utrecht University, Padualaan 8, 3584 CH Utrecht, The Netherlands.","Jiang","JIANG_2017",5,148
"28438176","2017","AndoMayaMDepartment of Neuroscience, Mayo Clinic, 4500 San Pablo Road, Jacksonville, FL, 32224, USA.","Ando","ANDO_2017",6,148
"28443643","2017","XieFengFLife Sciences Institute and Innovation Center for Cell Signalling Network, Hangzhou, Zhejiang 310058, China.","Xie","XIE_2017",7,148
"28446751","2017","ChenZhiZDepartment of Spine Surgery, Renji Hospital, School of Medicine, Shanghai Jiao Tong University, Shanghai, China.","Chen","CHEN_2017",8,148
"28461335","2017","FrenchMichael EMEFrom the Molecular and Cell Biology Laboratory, Salk Institute for Biological Studies, La Jolla, California 92037.the Departments of Cell and Molecular Biology and.","French","FRENCH_2017",9,148
"28470758","2017","QiuYuYDepartment of Structural Biology, St. Jude Children's Research Hospital, Memphis, Tennessee, 38105.","Qiu","QIU_2017",10,148
"28475037","2017","ColemanKate EKE0000-0003-4676-4981Department of Biochemistry and Molecular Pharmacology, New York University School of Medicine, New York, United States.","Coleman","COLEMAN_2017",11,148
"28475870","2017","ChenZanZDepartment of Pharmacology and Molecular Sciences, John Hopkins School of Medicine, Baltimore, MD 21205, USA.","Chen","CHEN_2017",12,148
"28498859","2017","DasArindamAInstitut de recherches cliniques de Montréal, Montréal, Québec, Canada.Faculté de Médecine, Département de pathologie et biologie cellulaire, Université de Montréal, Montréal, Québec, Canada.","Das","DAS_2017",13,148
"28500221","2017","GuoYun-YunYYDepartment of Neurobiology, Shandong Provincial Key Laboratory of Mental Disorders, School of Medicine, and.","Guo","GUO_2017",14,148
"28536428","2017","ShinYung-ChengYCDepartment of Biochemical Science and Technology, College of Life Science, National Taiwan University, Taipei, Taiwan.","Shin","SHIN_2017",15,148
"28536627","2016","LiXinXDepartment of Biopharmaceutics, School of Laboratory Medicine and Biotechnology, Southern Medical University, 1838 North Guangzhou Avenue, Guangzhou, 510515 China.grid.284723.80000000088777471","Li","LI_2016",16,148
"28537552","2017","ShangGuijunGDepartment of Pharmacology, University of Texas Southwestern Medical Center, Dallas, United States.","Shang","SHANG_2017",17,148
"28539360","2017","TetleyGeorge J NGJNFrom the Department of Biochemistry, University of Cambridge, 80 Tennis Court Road, Cambridge CB2 1GA, United Kingdom and.","Tetley","TETLEY_2017",18,148
"28542518","2017","MasschaeleDelphineDCytokine Receptor Laboratory, Department of Biochemistry, Faculty of Medicine and Health Sciences, Ghent University, Ghent, Belgium.VIB Medical Biotechnology Center, VIB, Ghent, Belgium.","Masschaele","MASSCHAELE_2017",19,148
"28552575","2017","DoveKatja KKKDepartment of Biochemistry, University of Washington, 1705 Northeast Pacific Street, Seattle, WA 98195, USA.","Dove","DOVE_2017",20,148
"28555617","2017","YoshimaruTetsuroTDivision of Genome Medicine, Institute for Genome Research, Tokushima University, 3-18-15 Kuramoto-cho, Tokushima 770-8503, Japan.","Yoshimaru","YOSHIMARU_2017",21,148
"28559284","2017","YiJason JJJFrom the Department of Neuroscience, Washington University School of Medicine, Saint Louis, Missouri 63110 and.","Yi","YI_2017",22,148
"28564596","2017","KimBeom-JunBJDepartment of Biochemistry and Molecular Biology, Baylor College of Medicine, Houston, TX 77030, USA.","Kim","KIM_2017",23,148
"28569838","2017","LiYunhuiYResearch Center for Translational Medicine, East Hospital, Tongji University School of Medicine, Shanghai 200120, China.Key Laboratory of Arrhythmias of the Ministry of Education of China, East Hospital, Tongji University School of Medicine, Shanghai 200120, China.","Li","LI_2017",24,148
"28575131","2017","TugaevaKristina VKVA.N. Bach Institute of Biochemistry, Federal Research Center ""Fundamentals of Biotechnology"" of the Russian Academy of Sciences, Moscow, Russian Federation.Department of biochemistry, School of Biology, Moscow State University, Russian Federation.","Tugaeva","TUGAEVA_2017",25,148
"28575658","2017","InanoShojiroSLaboratory of DNA Damage Signaling, Department of Late Effects Studies, Radiation Biology Center, Kyoto University, Kyoto 606-8501, Japan; Department of Hematology and Oncology, Graduate School of Medicine, Kyoto University, Kyoto 606-8507, Japan.","Inano","INANO_2017",26,148
"28581483","2017","ScottDaniel CDCDepartment of Structural Biology, St. Jude Children's Research Hospital, Memphis, Tennessee, USA.Howard Hughes Medical Institute, St. Jude Children's Research Hospital, Memphis, Tennessee, USA.","Scott","SCOTT_2017",27,148
"28581524","2017","LiHHDepartment of Clinical Laboratory Medicine, Shanghai Tenth People's Hospital, Tongji University School of Medicine, Shanghai, China.Key Laboratory of Pediatric Hematology and Oncology Ministry of Health, Shanghai Children's Medical Center, Shanghai Jiao Tong University School of Medicine, Shanghai, China.Shanghai Key Laboratory of Regulatory Biology, Institute of Biomedical Sciences and School of Life Sciences, East China Normal University, Shanghai, China.","Li","LI_2017",28,148
"28594326","2017","MaWenfuWStructural Biology Program, Memorial Sloan Kettering Cancer Center, New York, United States.","Ma","MA_2017",29,148
"28598414","2017","LuXiuxiuXProtein Processing Section, Structural Biophysics Laboratory, Center for Cancer Research, National Cancer Institute, Frederick, Maryland 21702, USA.","Lu","LU_2017",30,148
"28604741","2017","MuPPDepartment of Biochemistry, Nagoya University Graduate School of Medicine, Nagoya, Japan.","Mu","MU_2017",31,148
"28614305","2017","BononiAngelaAUniversity of Hawaii Cancer Center, University of Hawaii, Honolulu, Hawaii 96813 USA.","Bononi","BONONI_2017",32,148
"28617811","2017","Cartier-MichaudAmandineAAix Marseille Univ, CNRS, INSERM, Institut Paoli-Calmettes, CRCM, Marseille, France.","Cartier-Michaud","CARTIER-MICHAUD_2017",33,148
"28619731","2017","XuDaichaoDInterdisciplinary Research Center on Biology and Chemistry, Shanghai Institute of Organic Chemistry, Chinese Academy of Sciences, Pudong, Shanghai 201210, China.Department of Cell Biology, Harvard Medical School, Boston, Massachusetts 02115, USA.","Xu","XU_2017",34,148
"28628118","2017","IvanovA AAADepartment of Pharmacology and Emory Chemical Biology Discovery Center, Emory University, Atlanta, GA, USA.","Ivanov","IVANOV_2017",35,148
"28630323","2017","ParkSanghoSDepartment of Integrative Structural and Computational Biology, The Scripps Research Institute, La Jolla, CA 92037.Skaggs Institute for Chemical Biology, The Scripps Research Institute, La Jolla, CA 92037.","Park","PARK_2017",36,148
"28636190","2018","LuoYanhongYChildren's Hospital of Chongqing Medical University, Chongqing, P.R.China.","Luo","LUO_2018",37,148
"28636948","2017","WangPanPInstitute of Systems Biomedicine, Department of Pathology, School of Basic Medical Sciences, Beijing Key Laboratory of Tumor Systems Biology, Peking-Tsinghua Center for Life Science, Peking University Health Science Center, Beijing 100191, China.","Wang","WANG_2017",38,148
"28637746","2017","JinNatsukoN0000-0002-0231-3057Life Sciences Institute, University of Michigan, Ann Arbor, MI.","Jin","JIN_2017",39,148
"28641112","2017","GangwarShanti PalSPDepartment of Pharmacology and Toxicology, University of Texas Medical Branch, Galveston, TX 77555, USA; Sealy Center for Structural Biology and Molecular Biophysics, University of Texas Medical Branch, Galveston, TX 77555, USA.","Gangwar","GANGWAR_2017",40,148
"28642151","2017","WentaTomaszTDepartment of General and Medical Biochemistry, Faculty of Biology, University of Gdansk, Poland.","Wenta","WENTA_2017",41,148
"28655758","2017","JiangLuLFrom the Key Laboratory of Carcinogenesis and Translational Research (Ministry of Education), Beijing Key Laboratory of Protein Post-translational Modifications and Cell Function, Department of Biochemistry and Molecular Biology, Peking University Health Science Center.","Jiang","JIANG_2017",42,148
"28675297","2017","KumarParveenPGraduate Studies, Manipal University , Manipal, 576104, India.","Kumar","KUMAR_2017",43,148
"28676638","2017","LiuChun-ShanCSGraduate Institute of Life Sciences, National Defense Medical Center, Taipei, Taiwan, ROC.Institute of Biomedical Sciences, Academia Sinica, Taipei, Taiwan, ROC.","Liu","LIU_2017",44,148
"28680062","2017","Contreras-MartosSaraSVIB-VUB Center for Structural Biology, Vlaams Instituut voor Biotechnologie (VIB), Brussel, Belgium.Vrije Universiteit Brussel (VUB), Brussel, Belgium.","Contreras-Martos","CONTRERAS-MARTOS_2017",45,148
"28681414","2017","DawidziakDaria MDMDepartment of Molecular Physiology and Biological Physics, University of Virginia, Charlottesville, Virginia.","Dawidziak","DAWIDZIAK_2017",46,148
"28683311","2017","BridgeKatherine SKSCentre for Molecular Oncology, Barts Cancer Institute, Queen Mary University of London, John Vane Science Centre, Charterhouse Square, London EC1M 6BQ, UK.","Bridge","BRIDGE_2017",47,148
"28684355","2017","SiddiquiMohd QuadirMQAdvanced Centre for Treatment, Research and Education in Cancer, Kharghar, Navi Mumbai, Maharashtra 410 210, India; Homi Bhabha National Institute, Training School Complex, Anushaktinagar, Mumbai 400 094, India.","Siddiqui","SIDDIQUI_2017",48,148
"28689657","2017","FlackJoshua EJEMRC Laboratory of Molecular Biology, Cambridge Biomedical Campus, Francis Crick Avenue, Cambridge, CB2 0QH, UK.","Flack","FLACK_2017",49,148
"28695742","2017","SaitoÂngelaÂLaboratório Nacional de Biociências (LNBio), Centro Nacional de Pesquisa em Energia e Materiais (CNPEM) , Campinas, São Paulo 13083-970, Brazil.","Saito","SAITO_2017",0,149
"28698298","2017","PeterDanielDDepartment of Biochemistry, Max Planck Institute for Developmental Biology, 72076 Tübingen, Germany.","Peter","PETER_2017",1,149
"28698370","2017","YangQiaoyanQKey Laboratory of Carcinogenesis and Translational Research, Ministry of Education, Beijing Key Laboratory of Protein Posttranslational Modifications and Cell Function, Department of Biochemistry and Molecular Biology, School of Basic Medical Sciences, Peking University Health Science Center, Beijing 100191, China.","Yang","YANG_2017",2,149
"28712572","2017","JoachimJustinJMolecular Cell Biology of Autophagy, The Francis Crick Institute, 1 Midland Road, London NW1 1AT, UK.","Joachim","JOACHIM_2017",3,149
