MGI.ID	MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	MOUSE.UNIPROT.ID	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	HUMAN.UNIPROT.ID	HGNC.ID	HOMOLOGY	HomoloGene.ID	BLONDEAU_2004	COUGHENOUR_2004	PHILLIPS_2005	MORCIANO_2005	BURRE_2006	TAKAMORI_2006	KHANNA_2007	MORCIANO_2009	ABUL_HUSN_2009	GORINI_2010	GRONBORG_2010	ABUL_HUSN_2011	BOYKEN_2013	WILHELM_2014	BRINKMALM_2014	WEINGARTEN_2014	KOKOTOS_2018	TAOUFIQ_2020	WITTIG_2021	count
MGI:2665001	215332	Slc36a3	Q811P0	285641	SLC36A3	Q495N2	HGNC:19659	YES	76175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:99147	22612	Yes1	Q04736	7525	YES1	P07947	HGNC:12841	YES	55900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1355272	104318	Csnk1d	Q9DC28	1453	CSNK1D	P48730	HGNC:2452	YES	74841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:103009	13822	Epb41l2	O70318	2037	EPB41L2	O43491	HGNC:3379	YES	37478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1933830	83965	Enpp5	Q9EQG7	59084	ENPP5	Q9UJA9	HGNC:13717	YES	23313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:107423	18222	Numb	Q9QZS3	8650	NUMB	P49757	HGNC:8061	YES	2775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:98277	13838	Epha4	Q03137	2043	EPHA4	P54764	HGNC:3388	YES	20933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1927596	64297	Gprc5b	Q923Z0	51704	GPC5B	Q9NZH0	HGNC:13308	YES	9435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2442704	230235	Frrs1l	B1AXV0	23732	FRRS1L	Q9P0K9	HGNC:1362	YES	87703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:2443926	240283	Dmxl1	Q6PNC0	1657	DMXL1	Q9Y485	HGNC:2937	YES	21136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1330826	11981	Atp9a	O70228	10079	ATP9A	O75110	HGNC:13540	YES	69194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1914121	66871	Cpne8	Q9DC53	144402	CPNE8	Q86YQ8	HGNC:23498	YES	12049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1858943	54208	Arl6ip1	Q9JKW0	23204	ARL6IP1	Q15041	HGNC:697	YES	41008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2443049	234678	D230025D16Rik	Q922R1	80262	PHAF1	Q9BSU1	HGNC:29564	YES	11864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:2664902	226778	Mark1	Q8VHJ5	4139	MARK1	Q9P0L2	HGNC:6896	YES	49552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:99261	19215	Ptgds	O09114	5730	PTGDS	P41222	HGNC:9592	YES	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1924802	77552	Shisa4	Q8CA71	149345	SHISA4	Q96DD7	HGNC:27139	YES	18428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2142888	97487	Cmtm4	Q8CJ61	146223	CMTM4	Q8IZR5	HGNC:19175	YES	45211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:106586	18377	Omg	Q63912	4974	OMG	P23515	HGNC:8135	YES	36099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1916295	59005	Trappc2l	Q9JME7	51693	TRAPPC2L	Q9UL33	HGNC:30887	YES	9424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1929514	56716	Mlst8	Q9DCJ1	64223	MLST8	Q9BVC4	HGNC:24825	YES	6833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1925860	78610	Uvrag	Q8K245	7405	UVRAG	Q9P2Y5	HGNC:12640	YES	31150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:102765	19275	Ptprn	Q60673	5798	PTPRN	Q16849	HGNC:9676	YES	48142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2135960	107723	Slc12a6	Q924N4	9990	SLC12A6	Q9UHW9	HGNC:10914	YES	21069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:104571	12727	Clcn4	Q61418	1183	CLCN4	P51793	HGNC:2022	YES	68207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:2681862	380698	Obscn	A2AAJ9	84033	OBSCN	Q5VST9	HGNC:15719	YES	70869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2445094	233765	Plekha7	Q3UIL6	144100	PLEKHA7	Q6IQ23	HGNC:27049	YES	52172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1918629	108832	Tmem74b	Q8BRL3	55321	TMEM74B	Q9NUR3	HGNC:15893	YES	10148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:108041	22031	Traf3	Q60803	7187	TRAF3	Q13114	HGNC:12033	YES	7981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1345180	23936	Lynx1	P0DP60	66004	LYNX1	P0DP58	HGNC:29604	YES	8026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1096362	18190	Nrxn2	E9Q7X7	9379	NRXN2	Q9P2S2	HGNC:8009	YES	86984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1914977	67727	Stx17	Q9D0I4	55014	STX17	P56962	HGNC:11432	YES	9917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:109559	19279	Ptprr	Q62132	5801	PTPRR	Q15256	HGNC:9680	YES	2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1919433	72183	Snx6	Q6P8X1	58533	SNX6	Q9UNH7	HGNC:14970	YES	12304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1346542	23821	Bace1	P56818	23621	BACE1	P56817	HGNC:933	YES	8014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1918552	71302	Arhgap26	Q6ZQ82	23092	AHGAP26	Q9UNA1	HGNC:17073	YES	36349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1277120	99889	Arfip1	A2RSX9	27236	ARFIP1	P53367	HGNC:21496	YES	8692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1337062	11777	Ap3s1	Q9DCR2	1176	AP3S1	Q92572	HGNC:2013	YES	4254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1915406	101314	Brk1	Q91VR8	55845	BRK1	Q8WUW1	HGNC:23057	YES	10210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:88030	11746	Anxa4	P97429	307	ANXA4	P09525	HGNC:542	YES	68164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:87963	11606	Agt	P11859	183	AGT	P01019	HGNC:333	YES	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2144423	216831	Arhgap44	Q5SSM3	9912	ARHGAP44	Q17R89	HGNC:29096	YES	65284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1917818	70568	Cpne3	Q8BT60	8895	CPNE3	O75131	HGNC:2316	YES	20839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:2686926	233552	Gdpd5	Q640M6	81544	GDPD5	Q8WTR4	HGNC:28804	YES	32741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:2146512	224022	Slc7a4	Q8BLQ7	6545	SLC7A4	O43246	HGNC:11062	YES	20883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2141402	665180	Clec2l	P0C7M9	154790	CLEC2L	P0C7M8	HGNC:21969	YES	35527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2147987	236899	Pcyt1b	Q811Q9	9468	PCYT1B	Q9Y5K3	HGNC:8755	YES	3564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1859152	53357	Pla2g6	P97819	8398	PLA2G6	O60733	HGNC:9039	YES	2635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1098568	52174	Tmem222	Q8BVA2	84065	TMEM222	Q9H0R3	HGNC:25363	YES	11999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2442485	208943	Myo5c	E9Q1F5	55930	MYO5C	Q9NQX4	HGNC:7604	YES	135711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:98927	22330	Vcl	Q64727	7414	VCL	P18206	HGNC:12665	YES	7594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1891828	56208	Becn1	O88597	8678	BECN1	Q14457	HGNC:1034	YES	2794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:109430	15898	Icam5	Q60625	7087	ICAM5	Q9UMF0	HGNC:5348	YES	2447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1918115	69605	Lnpk	Q7TQ95	80856	LNPK	Q9C0E8	HGNC:21610	YES	12319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:106026	14864	Gstm3	P19639	2947	GSTM3	P21266	HGNC:4635	YES	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1339710	17882	Myh2	I6L963	4620	MYH2	Q9UKX2	HGNC:7572	YES	23019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1915295	68045	Rtraf	Q9CQE8	51637	RTAF	Q9Y224	HGNC:23169	YES	9355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1922968	75718	Vwa5b1	A9Z1V5	127731	VWA5B1	Q5TIE3	HGNC:26538	YES	19431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:97808	19262	Ptpra	P18052	5786	PTPRA	P18433	HGNC:9664	YES	20621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:2384814	211007	Trim41	Q5NCC3	90933	TRIM41	Q8WV44	HGNC:19013	YES	14140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1861441	11891	Rab27a	Q9ERI2	5873	RAB27A	P51159	HGNC:9766	YES	3069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1917675	70425	Csnk1g3	Q8C4X2	1456	CSNK1G3	Q9Y6M4	HGNC:2456	YES	121650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:3644876	100043752	Rps2-ps6	NA	NA	NA	NA	NA	NO	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1098266	12661	Chl1	P70232	10752	CHL1	O00533	HGNC:1939	YES	21314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:97518	18557	Cdk18	Q04899	5129	CDK18	Q07002	HGNC:8751	YES	1949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:97517	237459	Cdk17	Q8K0D0	5128	CDK17	Q00537	HGNC:8750	YES	55666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:97516	18555	Cdk16	Q04735	5127	CDK16	Q00536	HGNC:8749	YES	7878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:109589	320634	Ocrl	Q6NVF0	4952	OCRL	Q01968	HGNC:8108	YES	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1289257	333433	Gpd1l	Q3ULJ0	23171	GPD1L	Q8N335	HGNC:28956	YES	56097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1914339	67089	Psmc6	P62334	5706	PSMC6	P62333	HGNC:9553	YES	100630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:3528396	245666	Iqsec2	Q5DU25	23096	IQSEC2	Q5JU85	HGNC:29059	YES	19407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1097667	14376	Ganab	Q8BHN3	23193	GANAB	Q14697	HGNC:4138	YES	5426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1921263	74013	Rftn2	Q8CHX7	130132	RFTN2	Q52LD8	HGNC:26402	YES	16954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:88090	11898	Ass1	P16460	445	ASS1	P00966	HGNC:758	YES	6899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:104770	13845	Ephb3	P54754	2049	EPHB3	P54753	HGNC:3394	YES	20938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:99486	12728	Clcn5	Q9WVD4	1184	CLCN5	P51795	HGNC:2023	YES	73872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:108034	13840	Epha6	Q62413	285220	EPHA6	Q9UF33	HGNC:19296	YES	56396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1914708	67458	Ergic1	Q9DC16	57222	ERGIC1	Q969X5	HGNC:29205	YES	41667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:103301	12298	Cacnb4	Q8R0S4	785	CACNB4	O00305	HGNC:1404	YES	20188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2150302	114874	Ddhd1	Q80YA3	80821	DDHD1	Q8NEL9	HGNC:19714	YES	35221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2177151	171486	Cd99l2	Q8BIF0	83692	CD99L2	Q8TCZ2	HGNC:18237	YES	135743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1918044	225392	Rell2	Q8BRJ3	285613	RELL2	Q8NC24	HGNC:26902	YES	17819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:95836	14829	Grpr	P21729	2925	GRPR	P30550	HGNC:4609	YES	21098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1919083	71833	Dcaf7	P61963	10238	DCAF7	P61962	HGNC:30915	YES	55930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2136459	217866	Cdc42bpb	Q7TT50	9578	CDC42BPB	Q9Y5S2	HGNC:1738	YES	55945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1924059	76809	Bri3bp	Q8BXV2	140707	BRI3BP	Q8WY22	HGNC:14251	YES	50955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:98036	19942	Rpl27	P61358	6155	RPL27	P61353	HGNC:10328	YES	105144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:96073	15211	Hexa	P29416	3073	HEXA	P06865	HGNC:4878	YES	20146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:2444129	239157	Pnma2	Q8BHK0	10687	PNMA2	Q9UL42	HGNC:9159	YES	5249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:5141924	677884	Pakap	F7AA26	445815	PALM2AKAP2	Q8IXS6	HGNC:33529	YES	123939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1913819	66569	Gdpd1	Q9CRY7	284161	GDPD1	Q8N9F7	HGNC:20883	YES	7069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:2152539	171508	Creld1	Q91XD7	78987	CRELD1	Q96HD1	HGNC:14630	YES	32265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:106913	329165	Abi2	P62484	10152	ABI2	Q9NYB9	HGNC:24011	YES	4209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2387609	224807	Tmem63b	Q3TWI9	55362	TMEM63B	Q5T3F8	HGNC:17735	YES	101682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1920082	72832	Crtac1	Q8R555	55118	CRTAC1	Q9NQ79	HGNC:14882	YES	23070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1354757	50771	Atp9b	P98195	374868	ATP9B	O43861	HGNC:13541	YES	21915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1890695	56382	Rab9	Q8BHH2	9367	RAB9A	P51151	HGNC:9792	YES	20900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1194891	14733	Gpc1	Q9QZF2	2817	GPC1	P35052	HGNC:4449	YES	20477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:96074	15212	Hexb	P20060	3074	HEXB	P07686	HGNC:4879	YES	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1859607	54637	Praf2	Q9JIG8	11230	PRAF2	O60831	HGNC:28911	YES	21412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:3647874	433022	Plcxd2	B2RXA1	257068	PLCXD2	Q0VAA5	HGNC:26462	YES	44374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:104888	110196	Fdps	Q920E5	2224	FDPS	P14324	HGNC:3631	YES	1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1913869	73242	Atat1	Q8K341	79969	ATAT1	Q5SQI0	HGNC:21186	YES	15129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:3606480	231290	Slc10a4	Q3UEZ8	201780	SLC10A4	Q96EP9	HGNC:22980	YES	15495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1891827	56209	Gde1	Q9JL56	51573	GDE1	Q9NZC3	HGNC:29644	YES	41149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1923936	76686	Clip3	B9EHT4	25999	CLIP3	Q96DZ5	HGNC:24314	YES	9176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:88281	12404	Cbln1	Q9R171	869	CBLN1	P23435	HGNC:1543	YES	74520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2144805	104799	Vipas39	Q8BGQ1	63894	VIPAS39	Q9H9C1	HGNC:20347	YES	41464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:102581	17252	Rdh11	Q9QYF1	51109	RDH11	Q8TC12	HGNC:17964	YES	100724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:106419	71927	Itfg1	Q99KW9	81533	ITFG1	Q8TB96	HGNC:30697	YES	12423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:97360	18125	Nos1	Q9Z0J4	4842	NOS1	P29475	HGNC:7872	YES	37327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1913625	66375	Dhrs7	Q9CXR1	51635	DHRS7	Q9Y394	HGNC:21524	YES	9350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:2442213	101476	Plekha1	Q8BUL6	59338	PLEKHA1	Q9HB21	HGNC:14335	YES	11001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1915309	68059	Tm9sf2	P58021	9375	TM9SF2	Q99805	HGNC:11865	YES	21004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1277096	19243	Ptp4a1	Q63739	7803	PTP4A1	Q93096	HGNC:9634	YES	2587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1917560	70310	Plscr3	Q9JIZ9	57048	PLSCR3	Q9NRY6	HGNC:16495	YES	23219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1277114	19221	Ptgfrn	Q9WV91	5738	PTGFRN	Q9P2B2	HGNC:9601	YES	7908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:105072	19334	Rab22a	P35285	57403	RAB22A	Q9UL26	HGNC:9764	YES	10782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:99694Ê	19417	Rasgrf1	P27671	5923	RASGRF1	Q13972	HGNC:9875	YES	74972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1913476	66226	Trappc2	Q9CQP2	6399	TRAPPC2	P0DI81	HGNC:23068	YES	5436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1928394	56717	Mtor	Q9JLN9	2475	MTOR	P42345	HGNC:3942	YES	3637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:2444783	320806	Gfm2	Q8R2Q4	84340	GFM2	Q969S9	HGNC:29682	YES	6238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:106379	28088	Rtcb	Q99LF4	51493	RTCB	Q9Y3I0	HGNC:26935	YES	36344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1346867	26396	Map2k2	Q63932	5605	MAP2K2	P36507	HGNC:6842	YES	48591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2443223	215890	Clvs2	Q8BG92	134829	CLVS2	Q5SYC1	HGNC:23046	YES	27894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1353554	30853	Mlf2	Q99KX1	8079	MLF2	Q15773	HGNC:7126	YES	3968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1924823	77573	Vps33a	Q9D2N9	65082	VPS33A	Q96AX1	HGNC:18179	YES	11294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1929492	56298	Atl2	Q6PA06	64225	ATL2	Q8NHH9	HGNC:24047	YES	56949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:97804	19242	Ptn	P63089	5764	PTN	P21246	HGNC:9630	YES	2117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1926483	58235	Nectin1	Q9JKF6	5818	NECTIN1	Q15223	HGNC:9706	YES	2138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:104615	12801	Cnr1	P47746	1268	CNR1	P21554	HGNC:2159	YES	7273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1859649	54366	Ctnnal1	O88327	8727	CTNNAL1	Q9UBT7	HGNC:2512	YES	2815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2686183	383787	Ankrd63	A2ARS0	100131244	ANKRD63	C9JTQ0	HGNC:40027	YES	19774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:104976	13209	Ddx6	P54823	1656	DDX6	P26196	HGNC:2747	YES	3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:88513	12946	Cr1l	Q64735	1379	CR1L	Q2VPA4	HGNC:2335	YES	128275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1913378	66128	Mrps36	Q9CQX8	92259	MRPS36	P82909	HGNC:16631	YES	11924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1891351	94214	Spock2	Q9ER58	9806	SPOCK2	Q92563	HGNC:13564	YES	8854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1917620	70370	Fbln7	Q501P1	129804	FBLN7	Q53RD9	HGNC:26740	YES	11489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1922248	74998	Rab11fip2	G3XA57	22841	RAB11FIP2	Q7L804	HGNC:29152	YES	8937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1891700	59287	Ncstn	P57716	23385	NCSTN	Q92542	HGNC:17091	YES	41029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1351511	17463	Psmd7	P26516	5713	PSMD7	P51665	HGNC:9565	YES	2104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:2157091	117160	Ttyh2	Q3TH73	94015	TTYH2	Q9BSA4	HGNC:13877	YES	41882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:97851	20516	Slc20a2	Q80UP8	6575	SLC20A2	Q08357	HGNC:10947	YES	68531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:95801	14772	Grk4	O70291	2868	GRK4	P32298	HGNC:4543	YES	23158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1921075	73825	Ppp1r21	Q3TDD9	129285	PPP1R21	Q6ZMI0	HGNC:30595	YES	44811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1914247	66997	Psmd12	Q9D8W5	5718	PSMD12	O00232	HGNC:9557	YES	2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
MGI:1919210	71960	Myh14	Q6URW6	79784	MYH14	Q7Z406	HGNC:23212	YES	23480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1915532	230584	Yipf1	Q91VU1	54432	YIPF1	Q9Y548	HGNC:25231	YES	5898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
