MGI.ID	MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	RAT.ENTREZ.ID	RAT.GENE.NAME	COUGHENOUR_2004	MORCIANO_2005	BURRE_2006	TAKAMORI_2006	MORCIANO_2009	GORINI_2010	GRONBORG_2010	BOYKEN_2013	WILHELM_2014	WEINGARTEN_2014	TAOUFIQ_2020	TAOUFIQ_2020_SV_RESIDENTS	count
MGI:2145645	105504	Exoc5	10640	EXOC5	60627	Exoc5	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:108081	19027	Sypl	6856	SYPL1	366595	Sypl1	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1098727	245828	Trappc1	58485	TRAPPC1	294709	Trappc13	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:2443008	75964	Trappc8	22878	TRAPPC8	291750	Trappc8	0	0	0	1	0	0	0	0	0	0	1	1	2
MGI:2446237	233405	Vps33b	26276	VPS33B	64060	Vps33b	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:2153480	140494	Atp6v0a4	50617	ATP6V0A4	296981	Atp6v0a4	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1917745	70495	Atp6ap2	10159	ATP6AP2	302526	Atp6ap2	0	0	0	1	0	0	0	0	0	0	1	1	2
MGI:1924937	226922	Kcnq5	56479	KCNQ5	259273	Kcnq5	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:2679531	330790	Hapln4	404037	HAPLN4	361129	Hapln4	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:894645	18693	Pick1	9463	PICK1	84591	Pick1	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:2144837	104831	Ptpn23	25930	PTPN23	117552	Ptpn23	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:97813	19267	Ptpre	5791	PTPRE	114767	Ptpre	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1927197	56392	Shoc2	8036	SHOC2	309548	Shoc2	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1923760æ	76510	Trappc9	83696	TRAPPc9	315059	Trappc9	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:1278328æ	13437	Dnpep	23549	DNPEP	301529	Dnpep	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:1914623	67373	2210010C04Rik	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1914304	67054	Paics	10606	PAICS	140946	Paics	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:97576	18679	Phka1	5255	PHKA1	64561	Phka1	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1920402	105014	Rdh14	57665	RDH14	500629	Rdh14	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:88354	12550	Cdh1	999	CDH1	83502	Cdh1	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:2686228	384214	Ephx4	253152	EPHX4	289440	Ephx4	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:2385252	232232	Hdac11	79885	HDAC11	297453	Hdac11	0	0	0	1	0	0	0	0	0	0	1	1	2
MGI:108481	11744	Anxa11	311	ANXA11	290527	Anxa11	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:1919643	72393	Faim2	23017	FAIM2	246274	Faim2	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:95589	14325	Ftl1	2512	FTL	29292	Ftl1	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:95588	14319	Fth1	2495	FTH1	25319	Fth1	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:102547æ	14109	Fau	2197	FAU	687780	LOC687780	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1341799æ	17988	Ndrg1	10397	NDRG1	299923	Ndrg1	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:894702	18223	Numbl	9253	NUMBL	292732	Numbl	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:1935129	93762	Smarca5	8467	SMARCA5	307766	Smarca5	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1921590	74340	Ahcyl2	23382	AHCYL2	312192	Ahcyl2	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:1921270æ	74020	Cpne4	131034	CPNE4	367160	Cpne4	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:1336209	216131	Trappc10	7109	TRAPPC10	309678	Trappc10	0	0	0	1	0	0	0	0	0	0	1	1	2
MGI:1915254	56786	Tmem9b	56674	TMEM9B	293415	Tmem9b	0	0	0	1	0	0	0	0	0	0	1	1	2
MGI:2657025	226115	Opalin	93377	OPALIN	361757	Opalin	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1276549	20621	Snn	8303	SNN	29140	Snn	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1926228	56442	Serinc1	57515	SERINC	294421	Serinc1	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:2444286	195018	Zzef1	23140	ZZEF1	287476	Zzef1	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1345192	23997	Psmd13	5719	PSMD13	365388	Psmd13	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:1913840	66590	Farsa	2193	FARSA	288917	Farsa	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:98344	20641	Snprd1	6632	SNPRD1	291794	Snrpd1	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:3648047	545531	Gm5848	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:2146468	207932	Urb1	9875	URB1	304104	Urb1	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1922670	75420	Secisbp2	79048	SECISBP2	79049	Secisbp2	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:98887æ	22186	Uba52	7311	UBA52	64156	Uba52	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1916403	234388	Ccdc124	115098	CCDC124	290642	Ccdc124	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:2384831	212139	Cc2d1a	54862	CCdD1A54862	288908	Cc2d1a	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:1917816	226016	Abhd17b	51104	ABHD17B	309399	Abhd17b	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:1914504	67254	Bmerb1	89927	BMERB1	360459	Bmerb1	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:97578	102093	Phkb	5257	PHKB	361377	Phkb	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:103292	19331	Rab19	401409	RAB19	500088	Rab19	0	0	0	1	0	0	0	0	0	0	0	0	1
MGI:1924134	76884	Cyfip2	26999	CYFIP2	303073	Cyfip2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:88026	11735	Ank3	288	ANK3	361833	Ank3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1890110	268902	Robo2	6092	ROBO2	84409	Robo2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:96828	16971	Lrp1	4035	LRP1	299858	Lrp1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:107183	12469	Cct8	10694	CCT8	288305	Cct8	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1918215	234353	Psd3	23362	PSD3	306380	Psd3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1197013	19414	Rasa3	22821	RASA3	29372	Rasa3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1201679	13052	Cxadr	1525	CXADR	89843	Cxadr	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1932289	81840	Sorcs2	57537	SORCS2	305438	Sorcs2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1858195	51810	Hnrnpu	3192	HNRNPU	117280	Hnrnpu	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2154239	140570	Plxnb2	23654	PLXNB2	315217	Plxnb2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:97167	17698	Msn	4478	MSN	81521	Msn	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:104692	75599	Pcdh1	5097	PCDH1	307481	Pcdh1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:97812	19266	Ptprd	5789	PTPRD	313278	Ptprd	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1927340	56524	Mpp6	51678	MPP6	362359	Pals2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:101924	20496	Slc12a2	6558	SLC12A2	83629	Slc12a2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:88274	12385	Ctnna1	1495	CTNNA1	307505	Ctnna1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2443963	320405	Cadps2	93664	CADPS2	312166	Cadps2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1100869	11775	Ap3b2	8120	AP3B2	308777	Ap3b2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1919014	71764	C2cd2l	9854	C2CD2L	300666	C2cd2l	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:95811	14802	Gria4	2893	GRIA4	29629	Gria4	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:99611	13844	Ephb2	2048	EPHB2	313633	Ephb2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:101763	12632	Cfl2	1073	CFL2	366624	Cfl2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:109605	14270	Srgap2	23380	SRGAP2	360840	Srgap2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2444630	235380	Dmxl2	23312	DMXL2	315676	Dmxl2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1097159	18007	Neo1	4756	NEO1	81735	Neo1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2653690	347722	Agap1	116987	AGAP1	316611	Agap1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2681842	230868	Igsf21	84966	IGSF21	298591	Igsf21	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:107685	18844	Plxna1	5361	PLXNA1	362398	Plxna1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2449088	260299	Cadm4	199731	CADM4	365216	Cadm4	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2145977	239667	Dip2b	57609	DIP2B	300231	Dip2b	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1860493	54126	Arhgef7	8874	ARHGEF7	114559	Arhgef7	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2443162	320011	Uggt1	56886	UGGT1	171129	Uggt1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1328354	13384	Mpp3	4356	MPP3	114202	Mpp3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:95615	14396	Gabra3	2556	GABRA3	24947	Gabra3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1919986	72736	Tmx1	81542	TMX1	362751	Tmx1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:107877	19089	Prkcsh	5589	PRKCSH	300445	Prkcsh	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1919085	71835	Lancl2	55915	LANCL2	362375	Lancl2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:88031	11750	Anxa7	310	ANXA7	155423	Anxa7	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1916947	69697	Camsap3	57662	CAMSAP3	689074	Camsap3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1277137	20262	Stmn3	50861	STMN3	29246	Stmn3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:97912	19744	Rheb	6009	RHEB	26954	Rheb	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2686277	210094	Iglon5	402665	IGLON5	308557	Iglon5	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:108450	11515	Adcy9	115	ADCY9	302950	Adcy9	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1914172	66922	Rras2	22800	RRAS2	365355	Rras2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:103032	20255	Scg3	29106	SCG3	116635	Scg3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1919375	72125	Amer2	219287	AMER2	498529	Amer2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1929813	56808	Cacna2d2	9254	CACNA2D2	300992	Cacna2d2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1915686	68436	Rpl34	6164	RPL34	296870	Rpl34l1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1913385	207182	Ggt7	2686	GGT7	156275	Ggt7	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:102797	14081	Acsl1	2180	ACSL1	25288	Acsl1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1913926	66676	Tmed7	51014	TMED7	252889	Tmed7	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1925589	78339	Ttyh3	80727	TTYH3	683667	Sri	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:98419	109552	Sri	6717	SRI	683667	Sri	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1915661	66734	Map1lc3a	84557	MAP1LC3A	362245	Map1lc3a	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1922858	75608	Chmp4b	128866	CHMP4B	679886	Chmp4bl1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2446173	223254	Farp1	10160	FARP1	306183	Farp1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:88047	11804	Aplp2	334	APLP2	64312	Aplp2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:3027390	272381	Lrrc4b	94030	LRRC4B	308571	Lrrc4b	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2448270	319195	Rpl17	6139	RPL17	291434	Rpl17	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2442201	231821	Adap1	11033	ADAP1	171097	Adap1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1914761	67511	Tmed9	54732	TMED9	361207	Tmed9	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1914256	67006	Cisd2	493856	CISD2	295457	Cisd2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1351455	22121	Rpl13a	23521	RPL13A	317646	Rpl13a	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1336186	28169	Agpat3	56894	AGPAT3	294324	Agpat3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2658986	245880	Wasf3	10810	WASF3	682937	Wasf3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2444851	668212	Efr3b	22979	EFR3B	313928	Efr3b	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:108449	11517	Adcyap1r1	117	ADCYAP1R1	24167	Adcyap1r1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1921443	243846	Ccdc9	26093	CCDC9	684934	Ccdc9	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1919131	71881	Apmap	57136	APMAP	366227	Apmap	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1917799	70549	Tln2	83660	TLN2	315776	Tln2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:96892	17096	Lyn	4067	LYN	81515	Lyn	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2441841	226751	Cdc42bpa	8476	CDC42BPA	114116	Cdc42bpa	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:96904	17113	M6pr	4074	M6PR	312689	M6pr	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1097682	20103	Rps5	6193	RPS5	25538	Rps5	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:97549	18643	Pfn1	5216	PFN1	64303	Pfn1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1289172	213326	Scyl2	55681	SCYL2	314717	Scyl2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1913397	66147	Necap2	55707	NECAP2	298598	Necap2	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:99685	20191	Ryr2	6262	RYR2	689560	Ryr2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2385908	240058	Cpne5	57699	CPNE5	309650	Cpne5	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1916366	69116	Ubr4	23352	UBR4	313658	Ubr4	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1351606	27359	Sytl4	94121	SYTL4	140594	Sytl4	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1098669	12748	Clk2	1196	CLK2	365842	Clk2	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1338049	20403	Itsn2	50618	ITSN2	313934	Itsn2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1913965	66715	Henmt1	113802	HENMT1	100363095	Henmt1	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1913396	66146	Maco1	55219	MACO1	313618	Maco1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2180784	170758	Rac3	5881	RAC3	688319	Rac3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:3583900	270162	Elmod1	55531	ELMOD1	315670	Elmod1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:104855	21871	Atp6v0a2	23545	ATP6V0A2	116455	Atp6v0a2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1921802	74552	Nipal3	57185	NIPAL3	502990	Nipal3	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1927244	64143	Ralb	5899	RALB	116546	Ralb	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1928370	56212	Rhog	391	RHOG	308875	Rhog	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1926788	56369	Apip	51074	APIP	295961	Apip	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:108022	320795	Pkn1	5585	PKN1	29355	Pkn1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:99830	22169	Cmpk2	129607	CMPK2	314004	Cmpk2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2386401	329942	Csmd2	114784	CSMD2	313040	Csmd2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2685365	245020	Slc35g2	80723	SLC35G2	315957	Slc35g2	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1924311	233103	Garre1	9710	GARE1	308509	Garre1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2444530	236727	Slc9a7	84679	SLC9A7	317170	Slc9a7	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:97376	18176	Nras	4893	NRAS	24605	Nras	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1917997	70747	Tspan2	10100	TSPAN2	64521	Tspan2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1928947	56214	Scamp4	113178	SCAMP4	65170	Scamp4	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1919315	72065	Rap2c	57826	RAP2C	302495	Rap2c	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:88351	12534	Cdk1	983	CDK1	34411	Cdk1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1889008Ê	235574	Atp2c1	27032	ATP2C1	170699	Atp2c1	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1918054	70804	Pgrmc2	10424	PGRMC2	361940	Pgrmc2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1891247	83762	Otof	9381	OTOF	84573	Otof	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:106677	214084	Slc18a2	6571	SLC18A2	25549	Slc18a2	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1925482	78232	Trappc6b	122553	TRAPPC6B	299075	Trappc6b	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:2676368	235567	Dnajc13	23317	DNAJC13	363127	Dnajc13	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:3039629	216227	Slc17a8	246213	SLC17A8	266767	Slc17a8	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:97598	18753	Prkcd	5580	PRKCD	170538	Prkcd	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:105491	52858	Cdipt	10423	CDIPT	192260	Cdipt	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:107162	19057	Ppp3cc	5533	PPP3CC	171378	Ppp3cc	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:88329	12490	Cd34	947	CD34	305081	Cd34	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:96391	15893	Ica1	3382	ICA1	81024	Ica1	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1889272	54725	Cadm1	23705	CADM1	363058	Cadm1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1916125	68875	Tmcc2	9911	TMCC2	305095	Tmcc2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1926211	60409	Trappc4	51399	TRAPPC4	367073	Trappc4	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1334445	12891	Cpne6	9362	CPNE6	691478	Cpne6	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1927126	63993	Slc5a7	60482	SLC5A7	85426	Slc5a7	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1261811	17910	Myo15	51168	MYO15A	501699	Myo15a	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1914225	66975	Trappc13	80006	TRAPPC13	294709	Trappc13	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1914731	56737	Alg2	85365	ALG2	313231	Alg2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1921472	74222	Septin14	346288	SEPTIN14	689118	Septin14	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1096875	72145	Wdfy3	23001	WDFY3	305164	Wdfy3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2385896	231807	Trappc14	55262	TRAPPC14	288545	Trappc14	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1920282	73032	Ttc9b	148014	TTC9B	361528	Ttc9b	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1923020	75770	Brsk2	9024	BRSK2	293631	Brsk2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:5474852	100503605	Hbb-bs	3043	HBB	689064	Hbb-bs	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2142747	102278	Cpne7	27132	CPNE7	361433	Cpne7	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1913876	66626	Cdip1	29965	CDIP1	360480	Cdip1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1330812	11430	Acox1	51	ACOX1	50681	Acox1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:106022	19941	Rpl26	6154	RPL26	287417	Rpl26	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1915408	106529	Tecr	9524	TECR	191576	Tecr	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:106028	11853	Rhoc	389	RHOC	295342	Rhoc	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1915054	67804	Snx2	6643	SNX2	291464	Snx2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2448501	219024	Pip4p1	90809	PIP4P1	364298	Pip4p1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2158663	170835	Inpp5j	27124	INPP5J	171088	Inpp5j	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1926225	59049	Slc22a17	51310	SLC22A17	305886	Slc22a17	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2444810	210673	Prrt3	285368	PRRT3	502873	Prrt3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1925642	214459	Fnbp1l	54874	FNBP1L	310839	Fnbp1l	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2140885	242864	Napepld	222236	NAPEPLD	296757	Napepld	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:104582	13859	Eps15l1	58513	EPS15L1	361120	Eps15l1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2665001	215332	Slc36a3	285641	SLC36A3	303148	Slc36a3	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:99147	22612	Yes1	7525	YES1	24884	Yes1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1355272	104318	Csnk1d	1453	CSNK1D	64462	Csnk1d	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:103009	13822	Epb41l2	2037	EPB41L2	309557	Epb41l2	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1933830	83965	Enpp5	59084	ENPP5	316249	Enpp5	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:107423	18222	Numb	8650	NUMB	29419	Numb	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:98277	13838	Epha4	2043	EPHA4	316539	Epha4	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1927596	64297	Gprc5b	51704	GPC5B	293546	Gprc5b	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2442704	230235	Frrs1l	23732	FRRS1L	366376	Frrs1l	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2443926	240283	Dmxl1	1657	DMXL1	307429	Dmxl1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1330826	11981	Atp9a	10079	ATP9A	84011	Atp9a	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1914121	66871	Cpne8	144402	CPNE8	362988	Cpne8	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1858943	54208	Arl6ip1	23204	ARL6IP1	293551	Arl6ip1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2443049	234678	Phaf1	80262	PHAF1	207123	Phaf1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2664902	226778	Mark1	4139	MARK1	117016	Mark1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:99261	19215	Ptgds	5730	PTGDS	25526	Ptgds	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1924802	77552	Shisa4	149345	SHISA4	360848	Shisa4	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:2142888	97487	Cmtm4	146223	CMTM4	498902	Cmtm4	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:106586	18377	Omg	4974	OMG	450224	Omg	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1916295	59005	Trappc2l	51693	TRAPPC2L	292074	Trappc2l	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1929514	56716	Mlst8	64223	MLST8	64226	Mlst8	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1925860	78610	Uvrag	7405	UVRAG	308846	Uvrag	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:102765	19275	Ptprn	5798	PTPRN	116660	Ptprn	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2135960	107723	Slc12a6	9990	SLC12A6	691209	Slc12a6	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:104571	12727	Clcn4	1183	CLCN4	60586	Clcn4	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2681862	380698	Obscn	84033	OBSCN	338458	Obscn	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:2445094	233765	Plekha7	144100	PLEKHA7	499249	Plekha7	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:1918629	108832	Tmem74b	55321	TMEM74B	499917	Tmem74b	0	0	0	0	0	0	0	0	0	0	1	1	1
MGI:108041	22031	Traf3	7187	TRAF3	362788	Traf3	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1345180	23936	Lynx1	66004	LYNX1	300018	Lynx1	0	0	0	0	0	0	0	0	0	0	1	0	1
MGI:1096362	18190	Nrxn2	9379	NRXN2	116595	Nrxn2	0	0	0	0	0	0	0	0	0	0	1	0	1
